Index,Category,Problem,HDL_File,TB_File,Prompt_File,Compilation,Verification,Overall,Comp_Time,Verif_Time,Processed_At
21,aapp_competition_test,3023,3023_gen_0.sv,3023_testbench.py,3023_prompt.txt,pass,pass,pass,0.06,18.40,2026-01-16T00:03:02.928065
22,aapp_competition_test,3024,3024_gen_0.sv,3024_testbench.py,3024_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:03:21.430747
23,aapp_competition_test,3026,3026_gen_0.sv,3026_testbench.py,3026_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:03:21.513128
24,aapp_competition_test,3027,3027_gen_0.sv,3027_testbench.py,3027_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:03:21.596942
25,aapp_competition_test,3028,3028_gen_0.sv,3028_testbench.py,3028_prompt.txt,pass,timeout,verification_failed,0.07,308.01,2026-01-16T00:03:21.664922
26,aapp_competition_test,3029,3029_gen_0.sv,3029_testbench.py,3029_prompt.txt,pass,pass,pass,0.12,19.93,2026-01-16T00:08:29.782935
27,aapp_competition_test,3030,3030_gen_0.sv,3030_testbench.py,3030_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:08:49.895619
28,aapp_competition_test,3031,3031_gen_0.sv,3031_testbench.py,3031_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:08:49.992086
29,aapp_competition_test,3032,3032_gen_0.sv,3032_testbench.py,3032_prompt.txt,pass,pass,pass,0.07,19.07,2026-01-16T00:08:50.060237
30,aapp_competition_test,3033,3033_gen_0.sv,3033_testbench.py,3033_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:09:09.222408
31,aapp_competition_test,3034,3034_gen_0.sv,3034_testbench.py,3034_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:09:09.301902
32,aapp_competition_test,3037,3037_gen_0.sv,3037_testbench.py,3037_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:09:09.386558
33,aapp_competition_test,3038,3038_gen_0.sv,3038_testbench.py,3038_prompt.txt,pass,pass,pass,0.08,19.54,2026-01-16T00:09:09.460177
34,aapp_competition_test,3039,3039_gen_0.sv,3039_testbench.py,3039_prompt.txt,pass,pass,pass,0.06,18.89,2026-01-16T00:09:29.100710
35,aapp_competition_test,3040,3040_gen_0.sv,3040_testbench.py,3040_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-16T00:09:48.079490
36,aapp_competition_test,3042,3042_gen_0.sv,3042_testbench.py,3042_prompt.txt,pass,fail,verification_failed,0.07,19.31,2026-01-16T00:09:48.177684
37,aapp_competition_test,3044,3044_gen_0.sv,3044_testbench.py,3044_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:10:07.578152
38,aapp_competition_test,3045,3045_gen_0.sv,3045_testbench.py,3045_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:10:07.663415
39,aapp_competition_test,3046,3046_gen_0.sv,3046_testbench.py,3046_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:10:07.744300
40,aapp_competition_test,3047,3047_gen_0.sv,3047_testbench.py,3047_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:10:07.812461
41,aapp_competition_test,3049,3049_gen_0.sv,3049_testbench.py,3049_prompt.txt,pass,pass,pass,0.07,17.32,2026-01-16T00:10:07.893611
42,aapp_competition_test,3050,3050_gen_0.sv,3050_testbench.py,3050_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:10:25.309845
43,aapp_competition_test,3051,3051_gen_0.sv,3051_testbench.py,3051_prompt.txt,pass,fail,verification_failed,0.09,17.37,2026-01-16T00:10:25.387307
44,aapp_competition_test,3052,3052_gen_0.sv,3052_testbench.py,3052_prompt.txt,pass,fail,verification_failed,0.07,18.13,2026-01-16T00:10:42.868885
45,aapp_competition_test,3053,3053_gen_0.sv,3053_testbench.py,3053_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:01.086531
46,aapp_competition_test,3054,3054_gen_0.sv,3054_testbench.py,3054_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:11:01.168582
47,aapp_competition_test,3056,3056_gen_0.sv,3056_testbench.py,3056_prompt.txt,pass,fail,verification_failed,0.06,19.04,2026-01-16T00:11:01.247630
48,aapp_competition_test,3057,3057_gen_0.sv,3057_testbench.py,3057_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:20.363859
49,aapp_competition_test,3058,3058_gen_0.sv,3058_testbench.py,3058_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:11:20.455152
50,aapp_competition_test,3060,3060_gen_0.sv,3060_testbench.py,3060_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:20.532774
51,aapp_competition_test,3063,3063_gen_0.sv,3063_testbench.py,3063_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:11:20.615054
52,aapp_competition_test,3065,3065_gen_0.sv,3065_testbench.py,3065_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:20.684004
53,aapp_competition_test,3066,3066_gen_0.sv,3066_testbench.py,3066_prompt.txt,pass,fail,verification_failed,0.06,18.15,2026-01-16T00:11:20.768115
54,aapp_competition_test,3067,3067_gen_0.sv,3067_testbench.py,3067_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:38.997396
55,aapp_competition_test,3068,3068_gen_0.sv,3068_testbench.py,3068_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:11:39.093380
56,aapp_competition_test,3069,3069_gen_0.sv,3069_testbench.py,3069_prompt.txt,pass,pass,pass,0.06,18.83,2026-01-16T00:11:39.178184
57,aapp_competition_test,3070,3070_gen_0.sv,3070_testbench.py,3070_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:11:58.098989
58,aapp_competition_test,3071,3071_gen_0.sv,3071_testbench.py,3071_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:11:58.171497
59,aapp_competition_test,3072,3072_gen_0.sv,3072_testbench.py,3072_prompt.txt,fail,N/A,compilation_failed,1.24,0.00,2026-01-16T00:11:58.240882
60,aapp_competition_test,3073,3073_gen_0.sv,3073_testbench.py,3073_prompt.txt,pass,pass,pass,0.06,17.90,2026-01-16T00:11:59.506973
61,aapp_competition_test,3076,3076_gen_0.sv,3076_testbench.py,3076_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:12:17.493152
62,aapp_competition_test,3077,3077_gen_0.sv,3077_testbench.py,3077_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:12:17.580912
63,aapp_competition_test,3078,3078_gen_0.sv,3078_testbench.py,3078_prompt.txt,pass,pass,pass,0.07,18.56,2026-01-16T00:12:17.669708
64,aapp_competition_test,3079,3079_gen_0.sv,3079_testbench.py,3079_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:12:36.318230
65,aapp_competition_test,3080,3080_gen_0.sv,3080_testbench.py,3080_prompt.txt,pass,fail,verification_failed,0.06,18.42,2026-01-16T00:12:36.391216
66,aapp_competition_test,3081,3081_gen_0.sv,3081_testbench.py,3081_prompt.txt,pass,fail,verification_failed,0.06,17.07,2026-01-16T00:12:54.889615
67,aapp_competition_test,3082,3082_gen_0.sv,3082_testbench.py,3082_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:13:12.064969
68,aapp_competition_test,3083,3083_gen_0.sv,3083_testbench.py,3083_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:13:12.142365
69,aapp_competition_test,3084,3084_gen_0.sv,3084_testbench.py,3084_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:13:12.225551
70,aapp_competition_test,3085,3085_gen_0.sv,3085_testbench.py,3085_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:13:12.313215
71,aapp_competition_test,3086,3086_gen_0.sv,3086_testbench.py,3086_prompt.txt,pass,pass,pass,0.06,16.87,2026-01-16T00:13:12.390388
72,aapp_competition_test,3087,3087_gen_0.sv,3087_testbench.py,3087_prompt.txt,pass,fail,verification_failed,0.06,17.08,2026-01-16T00:13:29.351073
73,aapp_competition_test,3088,3088_gen_0.sv,3088_testbench.py,3088_prompt.txt,pass,pass,pass,0.07,17.13,2026-01-16T00:13:46.516959
74,aapp_competition_test,3090,3090_gen_0.sv,3090_testbench.py,3090_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:03.767617
75,aapp_competition_test,3092,3092_gen_0.sv,3092_testbench.py,3092_prompt.txt,fail,N/A,compilation_failed,1.06,0.00,2026-01-16T00:14:03.863207
76,aapp_competition_test,3095,3095_gen_0.sv,3095_testbench.py,3095_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:04.953366
77,aapp_competition_test,3097,3097_gen_0.sv,3097_testbench.py,3097_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:05.033032
78,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:05.109484
79,aapp_competition_test,3099,3099_gen_0.sv,3099_testbench.py,3099_prompt.txt,pass,fail,verification_failed,0.06,16.77,2026-01-16T00:14:05.186107
80,aapp_competition_test,3100,3100_gen_0.sv,3100_testbench.py,3100_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:22.041887
81,aapp_competition_test,3101,3101_gen_0.sv,3101_testbench.py,3101_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:22.136585
82,aapp_competition_test,3102,3102_gen_0.sv,3102_testbench.py,3102_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:22.205153
83,aapp_competition_test,3103,3103_gen_0.sv,3103_testbench.py,3103_prompt.txt,pass,pass,pass,0.07,16.90,2026-01-16T00:14:22.293494
84,aapp_competition_test,3104,3104_gen_0.sv,3104_testbench.py,3104_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:39.278910
85,aapp_competition_test,3106,3106_gen_0.sv,3106_testbench.py,3106_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:39.352984
86,aapp_competition_test,3107,3107_gen_0.sv,3107_testbench.py,3107_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:39.437171
87,aapp_competition_test,3108,3108_gen_0.sv,3108_testbench.py,3108_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:39.512090
88,aapp_competition_test,3109,3109_gen_0.sv,3109_testbench.py,3109_prompt.txt,pass,fail,verification_failed,0.05,18.22,2026-01-16T00:14:39.586285
89,aapp_competition_test,3110,3110_gen_0.sv,3110_testbench.py,3110_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:57.882938
90,aapp_competition_test,3111,3111_gen_0.sv,3111_testbench.py,3111_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:57.967979
91,aapp_competition_test,3112,3112_gen_0.sv,3112_testbench.py,3112_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:58.036480
92,aapp_competition_test,3113,3113_gen_0.sv,3113_testbench.py,3113_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.125691
93,aapp_competition_test,3114,3114_gen_0.sv,3114_testbench.py,3114_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:14:58.192251
94,aapp_competition_test,3115,3115_gen_0.sv,3115_testbench.py,3115_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:58.274669
95,aapp_competition_test,3117,3117_gen_0.sv,3117_testbench.py,3117_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.355936
96,aapp_competition_test,3118,3118_gen_0.sv,3118_testbench.py,3118_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.425950
97,aapp_competition_test,3119,3119_gen_0.sv,3119_testbench.py,3119_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.499649
98,aapp_competition_test,3121,3121_gen_0.sv,3121_testbench.py,3121_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:58.569439
99,aapp_competition_test,3122,3122_gen_0.sv,3122_testbench.py,3122_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:58.649248
100,aapp_competition_test,3123,3123_gen_0.sv,3123_testbench.py,3123_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.737841
101,aapp_competition_test,3124,3124_gen_0.sv,3124_testbench.py,3124_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:14:58.808584
102,aapp_competition_test,3125,3125_gen_0.sv,3125_testbench.py,3125_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:14:58.896938
103,aapp_competition_test,3127,3127_gen_0.sv,3127_testbench.py,3127_prompt.txt,pass,fail,verification_failed,0.06,17.52,2026-01-16T00:14:58.970802
104,aapp_competition_test,3128,3128_gen_0.sv,3128_testbench.py,3128_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:15:16.577971
105,aapp_competition_test,3129,3129_gen_0.sv,3129_testbench.py,3129_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:15:16.671078
106,aapp_competition_test,3130,3130_gen_0.sv,3130_testbench.py,3130_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:15:16.740891
107,aapp_competition_test,3131,3131_gen_0.sv,3131_testbench.py,3131_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:15:16.831359
108,aapp_competition_test,3132,3132_gen_0.sv,3132_testbench.py,3132_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:15:16.900197
109,aapp_competition_test,3133,3133_gen_0.sv,3133_testbench.py,3133_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:15:16.981111
110,aapp_competition_test,3134,3134_gen_0.sv,3134_testbench.py,3134_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:15:17.057801
111,aapp_competition_test,3135,3135_gen_0.sv,3135_testbench.py,3135_prompt.txt,pass,pass,pass,0.07,17.01,2026-01-16T00:15:17.135512
112,aapp_competition_test,3136,3136_gen_0.sv,3136_testbench.py,3136_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:15:34.234840
113,aapp_competition_test,3137,3137_gen_0.sv,3137_testbench.py,3137_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:15:34.308448
114,aapp_competition_test,3139,3139_gen_0.sv,3139_testbench.py,3139_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:15:34.391046
115,aapp_competition_test,3141,3141_gen_0.sv,3141_testbench.py,3141_prompt.txt,pass,pass,pass,0.06,17.47,2026-01-16T00:15:34.463001
116,aapp_competition_test,3142,3142_gen_0.sv,3142_testbench.py,3142_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:15:52.030319
117,aapp_competition_test,3144,3144_gen_0.sv,3144_testbench.py,3144_prompt.txt,pass,pass,pass,0.07,22.43,2026-01-16T00:15:52.107010
118,aapp_competition_test,3145,3145_gen_0.sv,3145_testbench.py,3145_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:16:14.627507
119,aapp_competition_test,3146,3146_gen_0.sv,3146_testbench.py,3146_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:16:14.723143
120,aapp_competition_test,3147,3147_gen_0.sv,3147_testbench.py,3147_prompt.txt,pass,fail,verification_failed,0.05,16.93,2026-01-16T00:16:14.804695
121,aapp_competition_test,3148,3148_gen_0.sv,3148_testbench.py,3148_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:16:31.807746
122,aapp_competition_test,3149,3149_gen_0.sv,3149_testbench.py,3149_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:16:31.902811
123,aapp_competition_test,3151,3151_gen_0.sv,3151_testbench.py,3151_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:16:31.988478
124,aapp_competition_test,3153,3153_gen_0.sv,3153_testbench.py,3153_prompt.txt,pass,fail,verification_failed,0.06,17.28,2026-01-16T00:16:32.058977
125,aapp_competition_test,3155,3155_gen_0.sv,3155_testbench.py,3155_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:16:49.420356
126,aapp_competition_test,3156,3156_gen_0.sv,3156_testbench.py,3156_prompt.txt,pass,fail,verification_failed,0.07,16.78,2026-01-16T00:16:49.504890
127,aapp_competition_test,3157,3157_gen_0.sv,3157_testbench.py,3157_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:17:06.379756
128,aapp_competition_test,3160,3160_gen_0.sv,3160_testbench.py,3160_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:17:06.467166
129,aapp_competition_test,3161,3161_gen_0.sv,3161_testbench.py,3161_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:17:06.561524
130,aapp_competition_test,3162,3162_gen_0.sv,3162_testbench.py,3162_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:06.629018
131,aapp_competition_test,3163,3163_gen_0.sv,3163_testbench.py,3163_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:17:06.716716
132,aapp_competition_test,3164,3164_gen_0.sv,3164_testbench.py,3164_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:17:06.790663
133,aapp_competition_test,3165,3165_gen_0.sv,3165_testbench.py,3165_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:17:06.887831
134,aapp_competition_test,3166,3166_gen_0.sv,3166_testbench.py,3166_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:06.979492
135,aapp_competition_test,3168,3168_gen_0.sv,3168_testbench.py,3168_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:17:07.069872
136,aapp_competition_test,3169,3169_gen_0.sv,3169_testbench.py,3169_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:17:07.160799
137,aapp_competition_test,3170,3170_gen_0.sv,3170_testbench.py,3170_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:07.233514
138,aapp_competition_test,3171,3171_gen_0.sv,3171_testbench.py,3171_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:07.319552
139,aapp_competition_test,3172,3172_gen_0.sv,3172_testbench.py,3172_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:07.402735
140,aapp_competition_test,3173,3173_gen_0.sv,3173_testbench.py,3173_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:07.481258
141,aapp_competition_test,3174,3174_gen_0.sv,3174_testbench.py,3174_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:17:07.568816
142,aapp_competition_test,3175,3175_gen_0.sv,3175_testbench.py,3175_prompt.txt,pass,fail,verification_failed,0.07,17.48,2026-01-16T00:17:07.642853
143,aapp_competition_test,3176,3176_gen_0.sv,3176_testbench.py,3176_prompt.txt,pass,pass,pass,0.06,16.95,2026-01-16T00:17:25.210557
144,aapp_competition_test,3177,3177_gen_0.sv,3177_testbench.py,3177_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:42.254491
145,aapp_competition_test,3179,3179_gen_0.sv,3179_testbench.py,3179_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:17:42.333725
146,aapp_competition_test,3180,3180_gen_0.sv,3180_testbench.py,3180_prompt.txt,pass,fail,verification_failed,0.06,17.29,2026-01-16T00:17:42.418498
147,aapp_competition_test,3181,3181_gen_0.sv,3181_testbench.py,3181_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:17:59.784842
148,aapp_competition_test,3184,3184_gen_0.sv,3184_testbench.py,3184_prompt.txt,pass,pass,pass,0.07,16.73,2026-01-16T00:17:59.863373
149,aapp_competition_test,3186,3186_gen_0.sv,3186_testbench.py,3186_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:18:16.684059
150,aapp_competition_test,3187,3187_gen_0.sv,3187_testbench.py,3187_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:18:16.768554
151,aapp_competition_test,3188,3188_gen_0.sv,3188_testbench.py,3188_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:18:16.846518
152,aapp_competition_test,3189,3189_gen_0.sv,3189_testbench.py,3189_prompt.txt,pass,pass,pass,0.07,16.73,2026-01-16T00:18:16.933514
153,aapp_competition_test,3190,3190_gen_0.sv,3190_testbench.py,3190_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:18:33.760585
154,aapp_competition_test,3191,3191_gen_0.sv,3191_testbench.py,3191_prompt.txt,pass,pass,pass,0.06,17.36,2026-01-16T00:18:33.859331
155,aapp_competition_test,3192,3192_gen_0.sv,3192_testbench.py,3192_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:18:51.310774
156,aapp_competition_test,3193,3193_gen_0.sv,3193_testbench.py,3193_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:18:51.409413
157,aapp_competition_test,3194,3194_gen_0.sv,3194_testbench.py,3194_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:18:51.483382
158,aapp_competition_test,3195,3195_gen_0.sv,3195_testbench.py,3195_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:18:51.556959
159,aapp_competition_test,3196,3196_gen_0.sv,3196_testbench.py,3196_prompt.txt,pass,fail,verification_failed,0.06,16.90,2026-01-16T00:18:51.631923
160,aapp_competition_test,3198,3198_gen_0.sv,3198_testbench.py,3198_prompt.txt,pass,fail,verification_failed,0.05,17.02,2026-01-16T00:19:08.621246
161,aapp_competition_test,3199,3199_gen_0.sv,3199_testbench.py,3199_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:19:25.722900
162,aapp_competition_test,3200,3200_gen_0.sv,3200_testbench.py,3200_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-16T00:19:25.826253
163,aapp_competition_test,3201,3201_gen_0.sv,3201_testbench.py,3201_prompt.txt,pass,pass,pass,0.06,17.13,2026-01-16T00:19:25.916979
164,aapp_competition_test,3202,3202_gen_0.sv,3202_testbench.py,3202_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-16T00:19:43.135368
165,aapp_competition_test,3203,3203_gen_0.sv,3203_testbench.py,3203_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:19:43.233993
166,aapp_competition_test,3204,3204_gen_0.sv,3204_testbench.py,3204_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:19:43.310273
167,aapp_competition_test,3205,3205_gen_0.sv,3205_testbench.py,3205_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-16T00:19:43.392061
168,aapp_competition_test,3207,3207_gen_0.sv,3207_testbench.py,3207_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-16T00:19:43.479589
169,aapp_competition_test,3208,3208_gen_0.sv,3208_testbench.py,3208_prompt.txt,pass,fail,verification_failed,0.06,17.95,2026-01-16T00:19:43.563692
170,aapp_competition_test,3209,3209_gen_0.sv,3209_testbench.py,3209_prompt.txt,pass,fail,verification_failed,0.07,16.79,2026-01-16T00:20:01.595295
