task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
3458,aapp_competition_test,0,4545,3730,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3458\3458_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163086-lljM0skcWAA82X9qu6qw
3175,aapp_competition_test,0,4674,2566,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3175\3175_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163095-BQW5YomjRNZ9rpeYUWl6
3452,aapp_competition_test,0,4669,3108,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3452\3452_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163095-RwSfI2jl59uPxFToV1i0
3445,aapp_competition_test,0,4738,2592,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3445\3445_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163127-qx547oiRR1YVEvKcB7VA
597,mbpp_validation,0,4466,2121,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\597\597_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163130-5XwD9j7CLwXEjfFuZiRh
3561,aapp_competition_test,0,4409,901,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3561\3561_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163138-RthlAJaH6DF7E0RCkzxz
3182,aapp_competition_test,0,4480,2429,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3182\3182_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163127-epvUyAFF7kz5DJ7ROAhZ
556,mbpp_validation,0,4110,918,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\556\556_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163148-PVmmw8RIL0ITMDIUEJWd
3460,aapp_competition_test,0,4832,3341,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3460\3460_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163136-9ZptXGCa0cEFsePFKb4l
568,mbpp_validation,0,4197,631,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\568\568_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163158-F5tEztq1RW8sYwaupDm5
3454,aapp_competition_test,0,4686,1757,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3454\3454_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163148-ulmpXjHRZ7Xknv8SzKAf
3180,aapp_competition_test,0,4573,2177,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3180\3180_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163133-30Ozxzi268jp4bQt6gRs
3181,aapp_competition_test,0,4550,1603,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3181\3181_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163148-602nHUJJxsxxGQDmkFLz
3187,aapp_competition_test,0,4723,2763,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3187\3187_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163173-krQUYgZObP5lDYGI55k0
3190,aapp_competition_test,0,4777,3338,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3190\3190_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163163-Os2c4HBpRkjP2ON4huPb
3119,aapp_competition_test,0,4162,11541,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3119\3119_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163105-CftCGOvybW2Dqg6aZsKf
562,mbpp_validation,0,4465,611,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\562\562_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163173-KNp4hjFtqGEX5NPGBg3l
3178,aapp_competition_test,0,4593,6333,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3178\3178_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163070-JDV6E6IDBzx0HBTQGzSn
3562,aapp_competition_test,0,4643,2710,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3562\3562_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163201-crMM8AXQY0DJIB8Q0G6H
3559,aapp_competition_test,0,4637,12441,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3559\3559_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163117-sjTU22NTNI3x3KLKlZZB
581,mbpp_validation,0,4323,1365,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\581\581_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163216-IXcaqbFsRyUJe29LTZuK
3461,aapp_competition_test,0,4883,5246,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3461\3461_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163165-BcRiqDAf7wbJhHttQjNS
3465,aapp_competition_test,0,4454,1891,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3465\3465_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163221-bkokyZvkMSOWZFlTy3Rb
3188,aapp_competition_test,0,4561,3135,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3188\3188_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163220-DyzJkqHdT1zm0GobgWSp
3557,aapp_competition_test,0,4399,7997,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3557\3557_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163168-ujsbYcsVzyWpbrSvdeYl
3550,aapp_competition_test,0,4568,3740,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3550\3550_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163152-O4afzxy0vmqHmbSgbo0C
3556,aapp_competition_test,0,4638,5646,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3556\3556_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163128-YoITIU2SwsT97ZlVAi4r
3185,aapp_competition_test,0,4129,982,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3185\3185_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163235-1BfUILfUbKWa7WMdoagn
592,mbpp_validation,0,4325,1338,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\592\592_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163224-kdD4DpTeEbmyTGTWR53E
3563,aapp_competition_test,0,4523,2903,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3563\3563_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163224-sf3pnwJNOmj0cGc8jxku
3464,aapp_competition_test,0,4178,5354,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3464\3464_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163199-98FFgnprJuzZNiIAA9nT
3192,aapp_competition_test,0,4540,2284,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3192\3192_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163256-0A42gUe6M4wImxGD0vMr
3470,aapp_competition_test,0,4628,1331,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3470\3470_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163264-bgvuwv6r9OKl7oXp8Sir
3193,aapp_competition_test,0,4305,2083,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3193\3193_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163263-Yrv6LRGVFI41NJwtB5hh
563,mbpp_validation,0,4503,1906,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\563\563_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163248-aTQq0j5bInZknqFwcnth
3567,aapp_competition_test,0,4627,2371,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3567\3567_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163265-sxY2nsLGAVmni5iGKs7D
3565,aapp_competition_test,0,4445,2129,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3565\3565_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163258-RyiA1X9YIRUPK1QWFHPl
576,mbpp_validation,0,4338,1172,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\576\576_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163260-zftkKzz88PjRSjPk6TTn
564,mbpp_validation,0,4178,1516,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\564\564_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163275-jj32GuICGHC2TFjMHM89
3184,aapp_competition_test,0,4417,1803,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3184\3184_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163276-faokPH1WT8vC71gbe2xU
588,mbpp_validation,0,4388,928,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\588\588_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163295-DkRJ0mHumbzJbFU1J9qi
3566,aapp_competition_test,0,5035,1272,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3566\3566_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163285-jjTx2pUNt8vrHxflTwl0
3471,aapp_competition_test,0,4420,6031,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3471\3471_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163258-ZBC8qJu3sm2iGnF8gmCF
3468,aapp_competition_test,0,5377,3823,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3468\3468_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163238-9aZ5Rjese5bFsKTfP23W
3196,aapp_competition_test,0,4584,3713,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3196\3196_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163287-G8WjIriPeWTsvExkpzdh
3477,aapp_competition_test,0,4470,2650,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3477\3477_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163308-PkEMat2JVY4yP7FVUeSi
3560,aapp_competition_test,0,4505,4498,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3560\3560_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163293-fIwUrZtLQCIOUShGyZlt
593,mbpp_validation,0,4597,2737,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\593\593_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163311-XxHYaipMXdzcftUNphvE
3194,aapp_competition_test,0,4432,1471,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3194\3194_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163304-erNhKByk8tmnjc8aZu5h
589,mbpp_validation,0,4344,882,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\589\589_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163335-S3h78n9hqkvPfuOHD8mP
3473,aapp_competition_test,0,4718,6264,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3473\3473_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163280-ontKTbcQGJDzdWRrDWRI
3572,aapp_competition_test,0,4419,2940,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3572\3572_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163332-XVUTlA5a0HfLtCL1nTFd
558,mbpp_validation,0,4184,1558,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\558\558_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163285-UEHWU278dw2z5uaET6bL
3183,aapp_competition_test,0,4444,3005,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3183\3183_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163322-TtFoDimTMMNp5FazIw56
578,mbpp_validation,0,4605,849,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\578\578_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163356-m5rxkuTOI6bGfgKmSC58
3189,aapp_competition_test,0,4428,3051,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3189\3189_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163346-7k17jvSs3dncp56LKLAG
3569,aapp_competition_test,0,4543,4311,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3569\3569_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163308-OZOIqoJKQo3qWloM6V3x
3474,aapp_competition_test,0,4427,4056,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3474\3474_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163369-fzOYqOP0mTYTTdNn8GnI
584,mbpp_validation,0,4226,1439,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\584\584_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163387-6ZBoMbMZlu0Wuw032R4x
3575,aapp_competition_test,0,4463,3328,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3575\3575_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163374-U19UVjPKqkPFFkow1fUC
3198,aapp_competition_test,0,4693,2928,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3198\3198_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163404-MuUOIDsMHs8iLFggA5ep
3574,aapp_competition_test,0,4762,1423,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3574\3574_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163418-vfS5HWD6atktYWZkcFoG
598,mbpp_validation,0,4989,1435,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\mbpp_validation\598\598_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163419-TXMD2j4mORGBmPldPI76
3201,aapp_competition_test,0,4711,2985,0,C:\Users\durgamaniryudh\Desktop\Learn\testing_evals\test\aapp_competition_test\3201\3201_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1769163429-MotHvMwteCHoVaY9KQt9
