Index,Category,Problem,HDL_File,TB_File,Prompt_File,Compilation,Verification,Overall,Comp_Time,Verif_Time,Processed_At
21,aapp_competition_test,3026,3026_gen_0.sv,3026_testbench.py,3026_prompt.txt,pass,timeout,verification_failed,0.05,305.17,2026-01-25T04:38:12.978956
22,aapp_competition_test,3027,3027_gen_0.sv,3027_testbench.py,3027_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T04:43:18.225291
23,aapp_competition_test,3028,3028_gen_0.sv,3028_testbench.py,3028_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T04:43:18.342758
24,aapp_competition_test,3029,3029_gen_0.sv,3029_testbench.py,3029_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T04:43:18.436292
25,aapp_competition_test,3030,3030_gen_0.sv,3030_testbench.py,3030_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T04:43:18.532940
26,aapp_competition_test,3031,3031_gen_0.sv,3031_testbench.py,3031_prompt.txt,pass,timeout,verification_failed,0.07,306.83,2026-01-25T04:43:18.641429
27,aapp_competition_test,3032,3032_gen_0.sv,3032_testbench.py,3032_prompt.txt,fail,N/A,compilation_failed,1.68,0.00,2026-01-25T04:48:25.565960
28,aapp_competition_test,3035,3035_gen_0.sv,3035_testbench.py,3035_prompt.txt,pass,fail,verification_failed,0.06,18.47,2026-01-25T04:48:27.367811
29,aapp_competition_test,3036,3036_gen_0.sv,3036_testbench.py,3036_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T04:48:45.920745
30,aapp_competition_test,3037,3037_gen_0.sv,3037_testbench.py,3037_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T04:48:46.017184
31,aapp_competition_test,3038,3038_gen_0.sv,3038_testbench.py,3038_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T04:48:46.113297
32,aapp_competition_test,3039,3039_gen_0.sv,3039_testbench.py,3039_prompt.txt,pass,pass,pass,0.05,17.55,2026-01-25T04:48:46.206523
33,aapp_competition_test,3040,3040_gen_0.sv,3040_testbench.py,3040_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T04:49:03.836152
34,aapp_competition_test,3041,3041_gen_0.sv,3041_testbench.py,3041_prompt.txt,pass,fail,verification_failed,0.06,16.86,2026-01-25T04:49:03.907991
35,aapp_competition_test,3042,3042_gen_0.sv,3042_testbench.py,3042_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T04:49:20.845352
36,aapp_competition_test,3043,3043_gen_0.sv,3043_testbench.py,3043_prompt.txt,pass,fail,verification_failed,0.06,18.10,2026-01-25T04:49:20.930818
37,aapp_competition_test,3044,3044_gen_0.sv,3044_testbench.py,3044_prompt.txt,pass,fail,verification_failed,0.07,17.20,2026-01-25T04:49:39.114511
38,aapp_competition_test,3045,3045_gen_0.sv,3045_testbench.py,3045_prompt.txt,pass,fail,verification_failed,0.06,18.53,2026-01-25T04:49:56.406891
39,aapp_competition_test,3046,3046_gen_0.sv,3046_testbench.py,3046_prompt.txt,pass,timeout,verification_failed,0.06,305.74,2026-01-25T04:50:15.023669
40,aapp_competition_test,3047,3047_gen_0.sv,3047_testbench.py,3047_prompt.txt,error,N/A,compilation_failed,0.01,0.00,2026-01-25T04:55:20.853877
41,aapp_competition_test,3048,3048_gen_0.sv,3048_testbench.py,3048_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:20.913543
42,aapp_competition_test,3050,3050_gen_0.sv,3050_testbench.py,3050_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:20.938734
43,aapp_competition_test,3051,3051_gen_0.sv,3051_testbench.py,3051_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:20.965776
44,aapp_competition_test,3052,3052_gen_0.sv,3052_testbench.py,3052_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:20.995501
45,aapp_competition_test,3053,3053_gen_0.sv,3053_testbench.py,3053_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.030501
46,aapp_competition_test,3054,3054_gen_0.sv,3054_testbench.py,3054_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.058095
47,aapp_competition_test,3055,3055_gen_0.sv,3055_testbench.py,3055_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.088108
48,aapp_competition_test,3056,3056_gen_0.sv,3056_testbench.py,3056_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.115376
49,aapp_competition_test,3057,3057_gen_0.sv,3057_testbench.py,3057_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.139618
50,aapp_competition_test,3058,3058_gen_0.sv,3058_testbench.py,3058_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.166859
51,aapp_competition_test,3059,3059_gen_0.sv,3059_testbench.py,3059_prompt.txt,fail,N/A,compilation_failed,0.09,0.00,2026-01-25T04:55:21.191315
52,aapp_competition_test,3062,3062_gen_0.sv,3062_testbench.py,3062_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.302233
53,aapp_competition_test,3063,3063_gen_0.sv,3063_testbench.py,3063_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.331962
54,aapp_competition_test,3064,3064_gen_0.sv,3064_testbench.py,3064_prompt.txt,fail,N/A,compilation_failed,0.02,0.00,2026-01-25T04:55:21.360533
55,aapp_competition_test,3066,3066_gen_0.sv,3066_testbench.py,3066_prompt.txt,error,N/A,compilation_failed,0.00,0.00,2026-01-25T04:55:21.406755
56,aapp_competition_test,3067,3067_gen_0.sv,3067_testbench.py,3067_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T04:55:21.437760
57,aapp_competition_test,3069,3069_gen_0.sv,3069_testbench.py,3069_prompt.txt,pass,fail,verification_failed,0.11,28.38,2026-01-25T14:22:33.938230
58,aapp_competition_test,3070,3070_gen_0.sv,3070_testbench.py,3070_prompt.txt,pass,fail,verification_failed,0.07,17.12,2026-01-25T14:23:02.471149
59,aapp_competition_test,3071,3071_gen_0.sv,3071_testbench.py,3071_prompt.txt,pass,fail,verification_failed,0.07,16.90,2026-01-25T14:23:19.701664
60,aapp_competition_test,3072,3072_gen_0.sv,3072_testbench.py,3072_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:23:36.714019
61,aapp_competition_test,3073,3073_gen_0.sv,3073_testbench.py,3073_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:23:36.819567
62,aapp_competition_test,3074,3074_gen_0.sv,3074_testbench.py,3074_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T14:23:36.910866
63,aapp_competition_test,3076,3076_gen_0.sv,3076_testbench.py,3076_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:23:37.008938
64,aapp_competition_test,3078,3078_gen_0.sv,3078_testbench.py,3078_prompt.txt,pass,timeout,verification_failed,0.06,305.45,2026-01-25T14:23:37.095175
65,aapp_competition_test,3079,3079_gen_0.sv,3079_testbench.py,3079_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T14:28:42.624057
66,aapp_competition_test,3081,3081_gen_0.sv,3081_testbench.py,3081_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:28:42.725752
67,aapp_competition_test,3082,3082_gen_0.sv,3082_testbench.py,3082_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T14:28:42.806468
68,aapp_competition_test,3083,3083_gen_0.sv,3083_testbench.py,3083_prompt.txt,pass,fail,verification_failed,0.06,27.91,2026-01-25T14:28:42.887944
69,aapp_competition_test,3084,3084_gen_0.sv,3084_testbench.py,3084_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:29:10.869982
70,aapp_competition_test,3085,3085_gen_0.sv,3085_testbench.py,3085_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:29:10.972176
71,aapp_competition_test,3086,3086_gen_0.sv,3086_testbench.py,3086_prompt.txt,pass,pass,pass,0.08,16.85,2026-01-25T14:29:11.061067
72,aapp_competition_test,3087,3087_gen_0.sv,3087_testbench.py,3087_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T14:29:28.013839
73,aapp_competition_test,3088,3088_gen_0.sv,3088_testbench.py,3088_prompt.txt,pass,fail,verification_failed,0.07,16.73,2026-01-25T14:29:28.103178
74,aapp_competition_test,3089,3089_gen_0.sv,3089_testbench.py,3089_prompt.txt,pass,fail,verification_failed,0.07,62.24,2026-01-25T14:29:44.912192
75,aapp_competition_test,3091,3091_gen_0.sv,3091_testbench.py,3091_prompt.txt,pass,fail,verification_failed,0.06,18.28,2026-01-25T14:30:47.265705
76,aapp_competition_test,3092,3092_gen_0.sv,3092_testbench.py,3092_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:31:05.635502
77,aapp_competition_test,3093,3093_gen_0.sv,3093_testbench.py,3093_prompt.txt,pass,timeout,verification_failed,0.06,305.50,2026-01-25T14:31:05.738087
78,aapp_competition_test,3094,3094_gen_0.sv,3094_testbench.py,3094_prompt.txt,pass,fail,verification_failed,0.37,18.27,2026-01-25T14:36:11.393604
79,aapp_competition_test,3095,3095_gen_0.sv,3095_testbench.py,3095_prompt.txt,fail,N/A,compilation_failed,0.09,0.00,2026-01-25T14:36:30.934239
80,aapp_competition_test,3096,3096_gen_0.sv,3096_testbench.py,3096_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:36:31.040438
81,aapp_competition_test,3097,3097_gen_0.sv,3097_testbench.py,3097_prompt.txt,pass,fail,verification_failed,0.06,17.47,2026-01-25T14:36:31.129578
82,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,pass,pass,pass,0.06,17.94,2026-01-25T14:36:48.685518
83,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,pass,pass,pass,0.08,17.15,2026-01-26T12:26:17.340949
84,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,pass,fail,verification_failed,0.07,16.90,2026-01-26T12:40:50.908922
85,aapp_competition_test,3099,3099_gen_0.sv,3099_testbench.py,3099_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:37:06.716380
86,aapp_competition_test,3100,3100_gen_0.sv,3100_testbench.py,3100_prompt.txt,pass,pass,pass,0.05,17.82,2026-01-25T14:37:06.807489
87,aapp_competition_test,3101,3101_gen_0.sv,3101_testbench.py,3101_prompt.txt,pass,fail,verification_failed,0.07,17.27,2026-01-25T14:37:24.700372
88,aapp_competition_test,3102,3102_gen_0.sv,3102_testbench.py,3102_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:37:42.060048
89,aapp_competition_test,3103,3103_gen_0.sv,3103_testbench.py,3103_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:37:42.149461
90,aapp_competition_test,3104,3104_gen_0.sv,3104_testbench.py,3104_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:37:42.230541
91,aapp_competition_test,3105,3105_gen_0.sv,3105_testbench.py,3105_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:37:42.320436
92,aapp_competition_test,3107,3107_gen_0.sv,3107_testbench.py,3107_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:37:42.403423
93,aapp_competition_test,3108,3108_gen_0.sv,3108_testbench.py,3108_prompt.txt,pass,pass,pass,0.06,17.28,2026-01-25T14:37:42.497191
94,aapp_competition_test,3109,3109_gen_0.sv,3109_testbench.py,3109_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:37:59.870282
95,aapp_competition_test,3110,3110_gen_0.sv,3110_testbench.py,3110_prompt.txt,pass,fail,verification_failed,0.08,17.56,2026-01-25T14:37:59.952330
96,aapp_competition_test,3112,3112_gen_0.sv,3112_testbench.py,3112_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:38:17.612562
97,aapp_competition_test,3113,3113_gen_0.sv,3113_testbench.py,3113_prompt.txt,pass,fail,verification_failed,0.07,17.30,2026-01-25T14:38:17.697850
98,aapp_competition_test,3114,3114_gen_0.sv,3114_testbench.py,3114_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:38:35.103449
99,aapp_competition_test,3115,3115_gen_0.sv,3115_testbench.py,3115_prompt.txt,pass,fail,verification_failed,0.06,17.56,2026-01-25T14:38:35.191421
100,aapp_competition_test,3116,3116_gen_0.sv,3116_testbench.py,3116_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:38:52.831163
101,aapp_competition_test,3117,3117_gen_0.sv,3117_testbench.py,3117_prompt.txt,pass,pass,pass,0.05,17.03,2026-01-25T14:38:52.911603
102,aapp_competition_test,3118,3118_gen_0.sv,3118_testbench.py,3118_prompt.txt,pass,pass,pass,0.08,54.44,2026-01-25T14:39:10.015187
103,aapp_competition_test,3119,3119_gen_0.sv,3119_testbench.py,3119_prompt.txt,pass,pass,pass,0.07,26.87,2026-01-25T14:40:04.546120
104,aapp_competition_test,3120,3120_gen_0.sv,3120_testbench.py,3120_prompt.txt,pass,timeout,verification_failed,0.07,304.86,2026-01-25T14:40:31.519056
105,aapp_competition_test,3121,3121_gen_0.sv,3121_testbench.py,3121_prompt.txt,fail,N/A,compilation_failed,0.40,0.00,2026-01-25T14:45:36.513516
106,aapp_competition_test,3122,3122_gen_0.sv,3122_testbench.py,3122_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:45:37.832193
107,aapp_competition_test,3123,3123_gen_0.sv,3123_testbench.py,3123_prompt.txt,pass,fail,verification_failed,0.06,18.13,2026-01-25T14:45:37.939615
108,aapp_competition_test,3124,3124_gen_0.sv,3124_testbench.py,3124_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:45:56.166155
109,aapp_competition_test,3125,3125_gen_0.sv,3125_testbench.py,3125_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:45:56.257321
110,aapp_competition_test,3127,3127_gen_0.sv,3127_testbench.py,3127_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:45:56.347952
111,aapp_competition_test,3129,3129_gen_0.sv,3129_testbench.py,3129_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:45:56.427942
112,aapp_competition_test,3130,3130_gen_0.sv,3130_testbench.py,3130_prompt.txt,pass,fail,verification_failed,0.07,17.90,2026-01-25T14:45:56.506982
113,aapp_competition_test,3131,3131_gen_0.sv,3131_testbench.py,3131_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:46:14.496591
114,aapp_competition_test,3132,3132_gen_0.sv,3132_testbench.py,3132_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:46:14.589667
115,aapp_competition_test,3133,3133_gen_0.sv,3133_testbench.py,3133_prompt.txt,pass,fail,verification_failed,0.05,17.44,2026-01-25T14:46:14.670210
116,aapp_competition_test,3134,3134_gen_0.sv,3134_testbench.py,3134_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:46:32.187782
117,aapp_competition_test,3135,3135_gen_0.sv,3135_testbench.py,3135_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:46:32.268484
118,aapp_competition_test,3136,3136_gen_0.sv,3136_testbench.py,3136_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:46:32.361378
119,aapp_competition_test,3137,3137_gen_0.sv,3137_testbench.py,3137_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:46:32.452939
120,aapp_competition_test,3138,3138_gen_0.sv,3138_testbench.py,3138_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:46:32.543302
121,aapp_competition_test,3139,3139_gen_0.sv,3139_testbench.py,3139_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:46:32.634545
122,aapp_competition_test,3140,3140_gen_0.sv,3140_testbench.py,3140_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:46:32.730310
123,aapp_competition_test,3141,3141_gen_0.sv,3141_testbench.py,3141_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T14:46:32.821686
124,aapp_competition_test,3142,3142_gen_0.sv,3142_testbench.py,3142_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:46:32.933515
125,aapp_competition_test,3144,3144_gen_0.sv,3144_testbench.py,3144_prompt.txt,pass,timeout,verification_failed,0.08,305.39,2026-01-25T14:46:33.026326
126,aapp_competition_test,3145,3145_gen_0.sv,3145_testbench.py,3145_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:51:38.518746
127,aapp_competition_test,3146,3146_gen_0.sv,3146_testbench.py,3146_prompt.txt,pass,timeout,verification_failed,0.08,305.50,2026-01-25T14:51:38.623251
128,aapp_competition_test,3147,3147_gen_0.sv,3147_testbench.py,3147_prompt.txt,pass,fail,verification_failed,0.13,20.50,2026-01-25T14:56:44.248596
129,aapp_competition_test,3148,3148_gen_0.sv,3148_testbench.py,3148_prompt.txt,pass,fail,verification_failed,0.06,18.53,2026-01-25T14:57:04.939755
130,aapp_competition_test,3152,3152_gen_0.sv,3152_testbench.py,3152_prompt.txt,pass,fail,verification_failed,0.07,18.90,2026-01-25T14:57:23.558980
131,aapp_competition_test,3153,3153_gen_0.sv,3153_testbench.py,3153_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T14:57:42.561648
132,aapp_competition_test,3154,3154_gen_0.sv,3154_testbench.py,3154_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:57:42.672115
133,aapp_competition_test,3155,3155_gen_0.sv,3155_testbench.py,3155_prompt.txt,pass,fail,verification_failed,0.06,18.07,2026-01-25T14:57:42.770164
134,aapp_competition_test,3158,3158_gen_0.sv,3158_testbench.py,3158_prompt.txt,fail,N/A,compilation_failed,0.11,0.00,2026-01-25T14:58:00.928654
135,aapp_competition_test,3159,3159_gen_0.sv,3159_testbench.py,3159_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T14:58:01.084907
136,aapp_competition_test,3161,3161_gen_0.sv,3161_testbench.py,3161_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T14:58:01.203967
137,aapp_competition_test,3162,3162_gen_0.sv,3162_testbench.py,3162_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T14:58:01.318102
138,aapp_competition_test,3163,3163_gen_0.sv,3163_testbench.py,3163_prompt.txt,pass,pass,pass,0.21,19.06,2026-01-25T14:58:01.425144
139,aapp_competition_test,3164,3164_gen_0.sv,3164_testbench.py,3164_prompt.txt,pass,timeout,verification_failed,0.07,305.85,2026-01-25T14:58:20.730464
140,aapp_competition_test,3165,3165_gen_0.sv,3165_testbench.py,3165_prompt.txt,fail,N/A,compilation_failed,0.12,0.00,2026-01-25T15:03:26.694792
141,aapp_competition_test,3166,3166_gen_0.sv,3166_testbench.py,3166_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T15:03:26.908792
142,aapp_competition_test,3167,3167_gen_0.sv,3167_testbench.py,3167_prompt.txt,pass,fail,verification_failed,0.06,18.28,2026-01-25T15:03:27.019771
143,aapp_competition_test,3168,3168_gen_0.sv,3168_testbench.py,3168_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T15:03:45.384970
144,aapp_competition_test,3169,3169_gen_0.sv,3169_testbench.py,3169_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T15:03:45.486977
145,aapp_competition_test,3170,3170_gen_0.sv,3170_testbench.py,3170_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T15:03:45.575160
146,aapp_competition_test,3171,3171_gen_0.sv,3171_testbench.py,3171_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T15:03:45.656172
147,aapp_competition_test,3172,3172_gen_0.sv,3172_testbench.py,3172_prompt.txt,pass,pass,pass,0.06,18.64,2026-01-25T15:03:45.752349
148,aapp_competition_test,3173,3173_gen_0.sv,3173_testbench.py,3173_prompt.txt,pass,fail,verification_failed,0.08,16.48,2026-01-25T15:04:04.470461
149,aapp_competition_test,3174,3174_gen_0.sv,3174_testbench.py,3174_prompt.txt,pass,timeout,verification_failed,0.05,305.16,2026-01-25T15:04:21.069013
150,aapp_competition_test,3175,3175_gen_0.sv,3175_testbench.py,3175_prompt.txt,pass,fail,verification_failed,0.15,18.55,2026-01-25T15:09:26.322684
151,aapp_competition_test,3176,3176_gen_0.sv,3176_testbench.py,3176_prompt.txt,pass,fail,verification_failed,0.06,17.47,2026-01-25T15:09:45.207733
152,aapp_competition_test,3177,3177_gen_0.sv,3177_testbench.py,3177_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-25T15:10:02.775822
153,aapp_competition_test,3178,3178_gen_0.sv,3178_testbench.py,3178_prompt.txt,pass,timeout,verification_failed,0.07,305.53,2026-01-25T15:10:02.896453
154,aapp_competition_test,3180,3180_gen_0.sv,3180_testbench.py,3180_prompt.txt,pass,fail,verification_failed,0.09,18.14,2026-01-25T15:15:08.554368
155,aapp_competition_test,3676,3676_gen_0.sv,3676_testbench.py,3676_prompt.txt,pass,timeout,verification_failed,0.09,305.96,2026-01-25T20:18:43.287285
156,aapp_competition_test,3677,3677_gen_0.sv,3677_testbench.py,3677_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T20:23:49.386546
157,aapp_competition_test,3679,3679_gen_0.sv,3679_testbench.py,3679_prompt.txt,pass,fail,verification_failed,0.07,17.63,2026-01-25T20:23:49.486606
158,aapp_competition_test,3681,3681_gen_0.sv,3681_testbench.py,3681_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T20:24:07.206742
159,aapp_competition_test,3682,3682_gen_0.sv,3682_testbench.py,3682_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T20:24:07.296446
160,aapp_competition_test,3683,3683_gen_0.sv,3683_testbench.py,3683_prompt.txt,pass,fail,verification_failed,0.13,17.12,2026-01-25T20:24:07.378192
161,aapp_competition_test,3684,3684_gen_0.sv,3684_testbench.py,3684_prompt.txt,pass,timeout,verification_failed,0.07,305.52,2026-01-25T20:24:24.662570
162,aapp_competition_test,3685,3685_gen_0.sv,3685_testbench.py,3685_prompt.txt,fail,N/A,compilation_failed,0.37,0.00,2026-01-25T20:29:30.392994
163,aapp_competition_test,3686,3686_gen_0.sv,3686_testbench.py,3686_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T20:29:32.345591
164,aapp_competition_test,3687,3687_gen_0.sv,3687_testbench.py,3687_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-25T20:29:32.441055
165,aapp_competition_test,3688,3688_gen_0.sv,3688_testbench.py,3688_prompt.txt,pass,timeout,verification_failed,0.06,306.06,2026-01-25T20:29:32.549689
166,aapp_competition_test,3689,3689_gen_0.sv,3689_testbench.py,3689_prompt.txt,fail,N/A,compilation_failed,0.11,0.00,2026-01-25T20:34:38.714362
167,aapp_competition_test,3690,3690_gen_0.sv,3690_testbench.py,3690_prompt.txt,pass,pass,pass,0.07,18.19,2026-01-25T20:34:38.914663
168,aapp_competition_test,3691,3691_gen_0.sv,3691_testbench.py,3691_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-25T20:34:57.208649
169,aapp_competition_test,3692,3692_gen_0.sv,3692_testbench.py,3692_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-25T20:34:57.306727
170,aapp_competition_test,3693,3693_gen_0.sv,3693_testbench.py,3693_prompt.txt,pass,fail,verification_failed,0.06,17.53,2026-01-25T20:34:57.389643
171,aapp_competition_test,3694,3694_gen_0.sv,3694_testbench.py,3694_prompt.txt,pass,timeout,verification_failed,0.07,305.44,2026-01-25T20:35:15.013288
