task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
125,human_eval_test,0,777,21804,20271,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\125\125_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373459-7OYbRkVMirQdrtAJJRmC
3988,aapp_competition_test,0,1121,22650,22431,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3988\3988_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373453-sBPm5z9tmcSc2cv4MsVk
3352,aapp_competition_test,0,691,10728,10171,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3352\3352_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373766-QcDpokRpHregDWTq88YB
3111,aapp_competition_test,0,1629,14224,13276,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3111\3111_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373760-NUyhQVBUU0cMPr99tQtC
3216,aapp_competition_test,0,1122,24468,23087,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3216\3216_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373600-Rb9G19jzJjLnyvdDsFVP
3218,aapp_competition_test,0,964,16958,15254,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3218\3218_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373811-kWjWFk5UwvdRO0noaNMs
3746,aapp_competition_test,0,1158,22918,19207,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3746\3746_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373651-auLRiwSKMqBxlNHbbb5V
3999,aapp_competition_test,0,997,26272,24654,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3999\3999_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373682-93QwJbMFQPGVuFZJFiIn
112,human_eval_test,0,775,22224,21277,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\112\112_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373741-wvlQ6wJRxj6o5TLC8gPI
60,human_eval_test,0,507,3133,3096,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\60\60_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374202-yLy1erYrnQXoiYVrazOF
126,human_eval_test,0,635,16360,16575,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\126\126_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373993-RoCQdjt1gu5A1wMkNOxd
3997,aapp_competition_test,0,1386,19873,19875,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3997\3997_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373931-o0F0UAWi4xk0QG17ZrDW
3751,aapp_competition_test,0,780,18728,19332,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3751\3751_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373925-tdcMcZaYGQHPnQWqojzm
3354,aapp_competition_test,0,1026,24443,20451,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3354\3354_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766373877-5JJGLq1CcQWNO1t0AEU9
3112,aapp_competition_test,0,867,13415,13553,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3112\3112_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374104-n2gglHlnHUEJnRf8Qg1y
32,human_eval_test,0,813,20063,17544,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\32\32_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374045-w0vjZF4L4XalQ6Q0roX4
3353,aapp_competition_test,0,829,12971,13200,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3353\3353_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374158-Jpm6WtkMAzvcyc1xr37t
3220,aapp_competition_test,0,1846,17841,16960,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3220\3220_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374134-qGL8o2TWnaQBVwXDa1x3
17,mbpp_test,0,608,4169,3085,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\17\17_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374377-966c9t6dsekaEAghd1b4
3753,aapp_competition_test,0,858,15969,15026,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3753\3753_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374174-43jwflbyHtzRdEqK3rt6
3356,aapp_competition_test,0,1853,13890,13633,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3356\3356_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374306-ke8so9wMrciwo5h5n7XM
152,human_eval_test,0,502,6783,6994,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\152\152_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374443-DNxhVMOqPMCc8iKryf76
3105,aapp_competition_test,0,690,16228,15296,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3105\3105_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374278-byU5bEV0HSEuycR70A9M
111,human_eval_test,0,854,18276,17414,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\111\111_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374258-rLRJ3GVbJA724ethjZm3
3222,aapp_competition_test,0,979,16390,15805,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3222\3222_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374291-McXjaoMptLKFinh5Dntv
20,human_eval_test,0,729,19379,19384,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\20\20_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374256-bwzwFO69JBX3YOJaUSdq
14,mbpp_test,0,633,5110,4946,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\14\14_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374572-h0RJkICOb689gkLMULuN
3757,aapp_competition_test,0,926,17767,15805,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3757\3757_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374359-n5npJtvcHyY1fsP0Oa9N
61,human_eval_test,0,593,16470,16347,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\61\61_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374399-oLz3OFWwfD4NTX5BoZTM
3110,aapp_competition_test,0,832,14539,14917,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3110\3110_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374459-7aYR9qLmN0GBGv8Q0Fi8
3223,aapp_competition_test,0,2027,17606,17964,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3223\3223_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374471-SDEB1BMzQfOxudlncA2d
3756,aapp_competition_test,0,1012,15423,15377,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3756\3756_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374552-tnFUsTpQ4pKbcPtvfWeZ
7,human_eval_test,0,763,15235,16461,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\7\7_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374580-O4sIF1DC6BVycyzCRdAC
3102,aapp_competition_test,0,1243,18276,16869,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3102\3102_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374595-Y4Xq9OLiwkpF0zogUDSo
8,human_eval_test,0,565,15043,15356,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\8\8_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374701-wcD2P07A74YCFk8ltcOA
3357,aapp_competition_test,0,936,25503,22226,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3357\3357_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374545-ct0LGRBcW88LQqWdyb5b
99,human_eval_test,0,1124,23080,23267,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\99\99_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374591-X1th6uC67qx9qCDyJmkS
3760,aapp_competition_test,0,1423,20279,17192,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3760\3760_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374679-nfzSlzzyuDVu86RJMoPY
3355,aapp_competition_test,0,1055,20269,19449,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3355\3355_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374667-zvXglBJK3Kml0hBm3MdK
3224,aapp_competition_test,0,679,21469,17293,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3224\3224_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374661-usF7gXXssYn1X0eFjExE
21,human_eval_test,0,711,18293,16550,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\21\21_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374821-VdLzdeSYi6eu9hkJo7ZD
3114,aapp_competition_test,0,777,15626,15333,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3114\3114_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374911-1Eab78Z3KJSdbQjRDW6m
3759,aapp_competition_test,0,2823,11175,9616,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3759\3759_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375006-vwXuymFsnHkTqs8dmet7
16,mbpp_test,0,622,20492,23481,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\16\16_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374855-9QNl05otsVHvUauDgMiL
57,mbpp_test,0,623,25835,18555,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\57\57_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374835-4qto3yKqxoM2AGneVLpc
3226,aapp_competition_test,0,987,18828,18495,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3226\3226_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374959-DNR1WQRmpDdncqPn3j87
3361,aapp_competition_test,0,783,19346,19424,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3361\3361_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766374977-DLRbfPIWWeWIl2Qu0NWE
3116,aapp_competition_test,0,786,14351,13538,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3116\3116_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375147-5Fub4TjDIcvsotSCzI2y
113,human_eval_test,0,948,22521,21324,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\113\113_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375032-dRlYgRMdsvo74AKxSIxj
3762,aapp_competition_test,0,622,13145,13450,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3762\3762_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375271-n9DSfR9Pw9T5cizhDwVL
3362,aapp_competition_test,0,1070,18224,17863,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3362\3362_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375203-7Yv1pYlJpcQGDpGaXdEJ
3228,aapp_competition_test,0,850,21314,20462,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3228\3228_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375203-AUywFUCq2DVSGT7DuJAT
100,human_eval_test,0,1000,14781,15247,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\100\100_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375315-gxVX8oqUCrSILbI0KOJ5
47,human_eval_test,0,927,30953,28953,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\47\47_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375066-uB5ckX5dpTyBOXdBn2q2
12,mbpp_test,0,692,19467,16034,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\12\12_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375339-YI7iAxk6sBCfgobL1BAo
3117,aapp_competition_test,0,858,15967,18280,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3117\3117_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375422-gZp4qMosVRnM6dY0cTCa
3227,aapp_competition_test,0,2208,13091,13546,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3227\3227_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375448-BoU7AIVScxChFjgTTVMO
11,mbpp_test,0,787,32768,32694,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\11\11_gen_0.sv,allenai/olmo-3.1-32b-think:free,length,,gen-1766375080-AnfJZdfvQDJvbMYUdlFa
33,human_eval_test,0,789,21543,21159,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\33\33_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375313-iiPnOFGegCIkwv2pNUUl
59,mbpp_test,0,510,3610,3332,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\59\59_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375679-cMATuXEpU9z1QEoCrcZh
75,human_eval_test,0,780,13044,10738,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\75\75_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375600-AWhZCNPWsZnXHbmjigb0
3360,aapp_competition_test,0,812,16781,17177,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3360\3360_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375515-PwqKRWJeEtvzM8C5QeNK
127,human_eval_test,0,756,10039,10045,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\127\127_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375665-TDfYXvcknYIPjn9RNBlJ
139,human_eval_test,0,906,16998,19804,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\139\139_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375575-F3Crn2v47xA7zDEzMfwK
3763,aapp_competition_test,0,968,22729,21040,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3763\3763_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375547-naQMXL33RvkW5xCUfD4U
3766,aapp_competition_test,0,709,16335,16513,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3766\3766_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375719-HPGUJDIafscrrtSJUEBp
3364,aapp_competition_test,0,770,18734,19383,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3364\3364_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375713-cMXbk0pxZPZOk2Jgb4to
140,human_eval_test,0,643,16253,17623,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\140\140_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375749-CIkkLu96hzz6RaCWNWCu
3113,aapp_competition_test,0,1505,20128,18559,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3113\3113_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375689-jvH4GVhBeWqslcfHltHH
3232,aapp_competition_test,0,693,19949,19534,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3232\3232_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375692-qBEG48qT7rvC6d7vhb96
3231,aapp_competition_test,0,1598,10127,10226,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3231\3231_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375852-HUcbjZsY8A3d9V1FCZSt
22,human_eval_test,0,571,18625,15014,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\22\22_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375816-SpSmyCLiZYs3qhNVrXHs
3118,aapp_competition_test,0,1360,25079,22025,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3118\3118_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375819-KItgcfXoJvT5u2AT73jL
3365,aapp_competition_test,0,736,23577,22019,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3365\3365_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375869-9AWXSrfZsKIAAorHKDEz
3764,aapp_competition_test,0,1237,21959,20660,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3764\3764_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375931-ep8R4KFzN9M3RGjwFFr6
3363,aapp_competition_test,0,1833,10572,10899,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3363\3363_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376120-Cm0dktSyEZXuVIfB5fdE
19,mbpp_test,0,1639,17940,18543,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\19\19_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766375998-36id0a05LbvxxbMldw3R
86,human_eval_test,0,977,21143,22126,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\86\86_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376029-0bdCI9cH51QWxiKfLyVZ
3119,aapp_competition_test,0,833,19174,19060,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3119\3119_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376037-Qp7v8OqqBVJ9hydi7N1K
3234,aapp_competition_test,0,636,20361,19824,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3234\3234_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376042-4pKdCpZeO1zgsLsPLqgm
87,human_eval_test,0,802,21564,21824,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\87\87_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376029-JGsfgUCkp2ssQIPnkiIn
74,human_eval_test,0,1041,21296,18648,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\74\74_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376036-AszjOGeUP5anty6ke5AA
56,mbpp_test,0,820,14523,14505,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\56\56_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376284-2Ajqtq6RC8pndLkSmfcH
58,mbpp_test,0,551,9560,9852,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\58\58_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376406-3ay5YGNQTxIAl0cTC0T5
3765,aapp_competition_test,0,1626,17763,18308,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3765\3765_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376264-jd3dalzsw1qt8EO8IbvR
3774,aapp_competition_test,0,758,12481,12407,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3774\3774_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376404-s3uPYM1u9nwSKgnwGESX
3120,aapp_competition_test,0,729,18657,17343,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3120\3120_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376332-ZW4uWIiEP32Jd7Uiypvi
88,human_eval_test,0,666,21285,21863,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\human_eval_test\88\88_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376326-l0VEtqLfhenGBSskmHFN
3237,aapp_competition_test,0,770,22360,23296,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3237\3237_gen_0.sv,allenai/olmo-3.1-32b-think:free,stop,,gen-1766376337-LIFzaOq3jWbBF5rJuGVe
