problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob042_vector4,2,430,1773,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246670-mhYofs8BHV6EKNELgtQj
Prob042_vector4,5,430,664,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246735-MBdjGHEoEaUESAJdOZ5s
Prob042_vector4,1,430,452,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246661-pG36oO7UjL0mpUj1dUi1
Prob042_vector4,4,430,436,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246723-cAPuMxwneG3L7fUIxYFG
Prob042_vector4,7,430,410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246765-ZfkOK2IDKnlbzel0xj8f
Prob042_vector4,6,430,632,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246750-ByPKhkVHa4lwfaPngTEa
Prob042_vector4,8,430,513,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246779-Qe9bDhtzCHxaHCHoL3Pw
Prob042_vector4,9,430,665,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob042_vector4\Prob042_vector4_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246794-oLPcBNNjybdwvCCLZApb
Prob112_always_case2,0,386,2770,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246809-7ld1yw5Zqv0cLOhHxyKu
Prob112_always_case2,1,386,1069,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246870-8YDK0clzk9Pq45Y4fYjt
Prob112_always_case2,3,386,3064,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246940-7zafyfGqv87VvzDI2XUG
Prob112_always_case2,4,386,2997,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247015-VDDnYH3xiNlRDf3wQIqw
Prob112_always_case2,5,386,2330,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247079-GUPJl9BMdDIhrO79bMus
Prob112_always_case2,7,386,911,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247181-2nXfdKbLa1f0CagsJBBp
Prob112_always_case2,8,386,2088,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247203-UrWkbibRwOKvNk2ZufxZ
Prob112_always_case2,2,386,1220,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760246900-HMRRE86hqXldk1Hhle07
Prob112_always_case2,9,386,2611,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247243-dmvOkMbDImH9PrhA7O8G
Prob112_always_case2,6,386,1571,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob112_always_case2\Prob112_always_case2_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247141-hjpnLaTCGnHWBJD6C8Ju
Prob145_circuit8,5,768,3581,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247586-gEkMDUJXZ2jnFoLg8lJZ
Prob145_circuit8,0,768,1026,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247294-XBPtXwGfmDD4GlImFqyu
Prob145_circuit8,1,768,5323,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247323-pjuj9HJFKefr1b4K9n6j
Prob145_circuit8,4,768,3662,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247504-n5lQXqOR0HW2nP3C5Hma
Prob145_circuit8,3,768,1470,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247473-MgJdoCPxNIlDLfMTDlSJ
Prob145_circuit8,8,768,2467,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247758-1IGqxMmVlsL5tQwHmpJE
Prob145_circuit8,2,768,1982,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247430-nExhH2R8UhkCFqm6jwl7
Prob145_circuit8,6,768,1399,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247657-kubCKRpwZBNWoYH72MhZ
Prob145_circuit8,7,768,2854,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247686-KDa5t9qfSKLpWGr47CyS
Prob145_circuit8,9,768,1375,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob145_circuit8\Prob145_circuit8_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247820-Uj5DBxnyleyLcNhomFAS
Prob070_ece241_2013_q2,0,433,8012,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760247854-v2mVVIEkrBINTStyAOZ0
Prob070_ece241_2013_q2,3,433,8838,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760248341-yBzv2pqrlXBKT2ZqJgrX
Prob070_ece241_2013_q2,4,433,3880,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760248509-8RseIZAaVzpivPrvrROb
Prob070_ece241_2013_q2,5,433,9410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760248585-mcNN8D4mLDiL4w2BRrXr
Prob070_ece241_2013_q2,6,433,4455,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760248776-i1L2Jcp68KHS4XbyO7Nz
Prob070_ece241_2013_q2,9,433,8902,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760249053-ekXOWuhHHNG750xUaAFw
Prob070_ece241_2013_q2,1,433,6054,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760249251-ycWnhXrNQH7QIltXHLsp
Prob070_ece241_2013_q2,7,433,8963,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760249564-Lfm9Y8G8OE4PKommpLix
Prob070_ece241_2013_q2,8,433,4397,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250111-SoalROSx4B1MaHIOQuGR
Prob070_ece241_2013_q2,2,433,8484,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob070_ece241_2013_q2\Prob070_ece241_2013_q2_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250223-xIx6hetaMqqbI0g16mFe
Prob050_kmap1,0,326,823,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250428-n36ta1WLhD2VPE6qtXxZ
Prob050_kmap1,3,326,993,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250486-wBQ3uxQ9bEcClYImAv3h
Prob050_kmap1,4,326,976,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250519-8aZjd1V7woFh7Tseps00
Prob050_kmap1,2,326,653,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250470-iGtckakq4Vle6BBmXQYu
Prob050_kmap1,1,326,726,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250451-mAvyzALx5UYI1YIE5g9A
Prob050_kmap1,8,326,564,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250619-5T7SbkXtQKTSgk7bFo1N
Prob050_kmap1,6,326,816,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250571-Q6gI0tt3KFqkNsbEHEdL
Prob050_kmap1,9,326,983,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250645-Ik65raaL47GFsWSwFGCs
Prob050_kmap1,7,326,622,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250604-BqQ3BpwCl8ZsVcc8fRVz
Prob050_kmap1,5,326,1228,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob050_kmap1\Prob050_kmap1_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250543-t5ShlqguBQxnR5k3dkEa
Prob095_review2015_fsmshift,0,351,6301,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250672-IaYOe70bNS7smqiPXEQc
Prob095_review2015_fsmshift,1,351,1807,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760250826-a7m24f4X6TqF53szbqG1
Prob095_review2015_fsmshift,3,351,2093,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251023-ZuuseeeTjE26yOliB2N8
Prob095_review2015_fsmshift,6,351,4944,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251324-oG9UdxUsDwahjqAfrYeU
Prob095_review2015_fsmshift,8,351,5829,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251654-RdK6bf7VChW9gRYq4aRn
Prob095_review2015_fsmshift,7,351,8706,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251440-R8OXN0SEyyCLz90ta6sI
Prob095_review2015_fsmshift,2,351,6229,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251875-QienOYREEzHQvJshVL0c
Prob095_review2015_fsmshift,5,351,5988,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251165-Pjgj2l6yIM9AWOpQhNRs
Prob095_review2015_fsmshift,9,351,2556,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760251808-vuff0ijaP0D5s0w2eDvL
Prob095_review2015_fsmshift,4,351,2472,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob095_review2015_fsmshift\Prob095_review2015_fsmshift_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252128-v3cp9YDggdRH3FG6p8ba
Prob077_wire_decl,0,435,586,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252187-5e1c8toJvBfjDTDobX3r
Prob077_wire_decl,4,435,1015,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252255-fdqx2wzjAQ4MYaTnp3w5
Prob077_wire_decl,3,435,640,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252238-kZECc1Mf74o8NzM38XOC
Prob077_wire_decl,2,435,680,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252216-CWpvIabCAVElkIQgBCwY
Prob077_wire_decl,5,435,613,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252283-tnlrNwOzYH9tmNchfzxf
Prob077_wire_decl,1,435,482,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252202-WjeKF05Q6Ax5RrFeG7uD
Prob077_wire_decl,6,435,356,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252298-EL2xTyRNwy972AmhgGGW
Prob077_wire_decl,7,435,1473,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252308-efru3UkUvVv9B73Kw37W
Prob077_wire_decl,8,435,663,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252345-OplY6hWgmPh2xqdhtPmE
Prob077_wire_decl,9,435,634,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob077_wire_decl\Prob077_wire_decl_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252362-vydaP6WTAEbnJt3cjntG
Prob003_step_one,2,262,461,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252414-OLna2H90nMz2QdOw9cFX
Prob003_step_one,1,262,352,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252386-UoYBWK1ZxoWqNjDVInZK
Prob003_step_one,4,262,162,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252435-39VCIlYTjLHNSx20rYEF
