problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob153_gshare,0,863,2942,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221374-VR95ZCwdKNyBNRIasbz2
Prob153_gshare,1,863,2519,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221441-sGsolIr6UdU8OFVuts1r
Prob153_gshare,3,863,3523,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221566-HnhiPRkFI4lYzuf9cLsU
Prob153_gshare,6,863,1333,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221847-aHSxcrRx2ygj9HRPKRP5
Prob153_gshare,5,863,5865,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221723-9zLwGrF0dsNY8B001wy5
Prob153_gshare,4,863,3124,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221648-rIJim83D1ChUYfROy12e
Prob153_gshare,9,863,3350,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222010-F7oDQSslGfmpa96hemmd
Prob153_gshare,7,863,2395,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221891-bfmm29oRI4x3zh4WelVU
Prob153_gshare,8,863,2668,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760221949-rGDfRUAjoxjM7AeV72aF
Prob153_gshare,2,863,2570,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222105-Yn1GlZJ73T9dxOmcS21V
Prob139_2013_q2bfsm,0,565,3764,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222172-Srp6s0euyQGOTgNyDQwx
Prob139_2013_q2bfsm,2,565,6037,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222340-ic2I482steWk3W3LWotJ
Prob139_2013_q2bfsm,4,565,6413,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222568-3XzxSe68k5ZkRlDbryNM
Prob139_2013_q2bfsm,1,565,3688,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222258-mDWhyF2iSZLjyf8ZNqHI
Prob139_2013_q2bfsm,3,565,4083,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222475-9e2BjuZLJRWQ8kDczXF4
Prob139_2013_q2bfsm,6,565,4583,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222793-PKlHpXihZHkVYhbe0FpF
Prob139_2013_q2bfsm,5,565,4083,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222706-nlFaH6YD04jtINoOvJqI
Prob139_2013_q2bfsm,8,565,4947,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222992-OGz9hx7pyvt36uKEZbzy
Prob139_2013_q2bfsm,7,565,4570,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760222893-o59R1608C77aNQvnmLIm
Prob139_2013_q2bfsm,9,565,4125,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223108-1t4pqJeWxnhwZRinokNN
Prob074_ece241_2014_q4,2,423,2296,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223269-Eb6MdyrqZiubc7QpD1NH
Prob074_ece241_2014_q4,3,423,975,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223320-nyt8Ucmqen71vKq4VTjC
Prob074_ece241_2014_q4,0,423,1137,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223204-zl5zMlqGf8rVWJLtySb6
Prob074_ece241_2014_q4,1,423,1752,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223232-iRZlx71KHYBeWUZ3cPwC
Prob074_ece241_2014_q4,4,423,1312,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223344-GkWaEleqWclPV8quA76L
Prob074_ece241_2014_q4,6,423,1049,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223400-3LZQixyZUZEfmxSybtfo
Prob074_ece241_2014_q4,5,423,1159,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223372-vkSHmAOYk6dge8NOI9O3
Prob074_ece241_2014_q4,8,423,2358,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223459-7cn2Asqt2Jr4FlxpAren
Prob074_ece241_2014_q4,7,423,1678,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223424-Xp7Qr6xgb7icrOKzjCay
Prob074_ece241_2014_q4,9,423,1066,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223515-9YudP17jxdLMFy2G1XIv
Prob138_2012_q2fsm,0,478,1177,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223549-GyhoqIt1fjj3ksEfoU2a
Prob138_2012_q2fsm,2,478,1413,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223599-ebgSFk7kSs8xzSwwNg3l
Prob138_2012_q2fsm,1,478,779,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223579-TjQXcQ27nsWrGm76ldrY
Prob138_2012_q2fsm,3,478,1427,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223632-Q03YxazhTHl42eSx6MyH
Prob138_2012_q2fsm,4,478,873,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223670-TEhsdUJv3o5ILNIm1daI
Prob138_2012_q2fsm,5,478,1604,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223699-Qj0lH9dthCmx4zcRHBfc
Prob138_2012_q2fsm,7,478,827,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223774-cuB4SbCM8ckX1Ib7YGmY
Prob138_2012_q2fsm,6,478,1451,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223737-NXKjjBpQSsR1GSvEbRzE
Prob138_2012_q2fsm,8,478,1789,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223807-9NAPRmK3a0BlrpEYegPf
Prob138_2012_q2fsm,9,478,1222,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob138_2012_q2fsm\Prob138_2012_q2fsm_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223851-8AgddPgLVMnWJ7qATTNZ
Prob014_andgate,2,271,636,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223907-QmdR9X4qxXbtSNs2nEy2
Prob014_andgate,1,271,337,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223897-LTEkGINK2PQAP1Yh5T4Z
Prob014_andgate,3,271,464,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223923-RQp5qrnpgzAjyjt26H3y
Prob014_andgate,6,271,257,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223968-q5HpphTyZyEX2EeNM1r6
Prob014_andgate,4,271,551,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223935-kFQbak71NpRWKnWvJrxj
Prob014_andgate,5,271,504,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223954-hS2FwrgfAsTRkmcnorNO
Prob014_andgate,0,271,398,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223887-vfO8cm6UghS1K52kXFmS
Prob014_andgate,7,271,282,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223975-y2TC5nALDdVACYGhuzmz
Prob014_andgate,8,271,431,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760223991-i8llCxA3g8put98Iy3R7
Prob014_andgate,9,271,594,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob014_andgate\Prob014_andgate_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760224012-v0uxJwr7AmuQIbGTzSMT
Prob120_fsm3s,0,388,858,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob120_fsm3s\Prob120_fsm3s_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760224028-YBwKYjJYtaF4hn5GMNxF
