task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
577,mbpp_validation,0,393,755,0,D:\PythonProjects\llm_eval\test\mbpp_validation\577\577_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626436-Cx8XBa1QtlrtqWEnHWnS
51,human_eval_test,0,479,8256,0,D:\PythonProjects\llm_eval\test\human_eval_test\51\51_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626164-mkdtX5KzOsMJORgP9CWb
229,mbpp_test,0,458,7132,0,D:\PythonProjects\llm_eval\test\mbpp_test\229\229_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626176-jFKRxvMQDStPzUBs82W7
572,mbpp_validation,0,471,5253,0,D:\PythonProjects\llm_eval\test\mbpp_validation\572\572_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626341-yX0uoi5ohwpwkoCUC5WU
282,mbpp_test,0,409,1932,0,D:\PythonProjects\llm_eval\test\mbpp_test\282\282_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626495-X8WTGHj1fF2BNnJP7W9q
126,human_eval_test,0,503,4545,0,D:\PythonProjects\llm_eval\test\human_eval_test\126\126_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626363-XUB6srZyoojTsvhI2WOz
17,human_eval_test,0,569,5496,0,D:\PythonProjects\llm_eval\test\human_eval_test\17\17_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626345-aIYmncD5cF9uam4evl5Y
228,mbpp_test,0,476,2672,0,D:\PythonProjects\llm_eval\test\mbpp_test\228\228_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626493-yg5TThILsDtLbKkaFzcH
790,mbpp_train,0,325,1161,0,D:\PythonProjects\llm_eval\test\mbpp_train\790\790_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626588-HZTmuWcxeHP7fHa1Sltm
18,human_eval_test,0,454,9347,0,D:\PythonProjects\llm_eval\test\human_eval_test\18\18_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626230-oL5YUSWISH1RH9u2XlJc
45,human_eval_test,0,376,4945,0,D:\PythonProjects\llm_eval\test\human_eval_test\45\45_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626464-icUTuqGLK2mvmBn0dHiR
391,mbpp_test,0,468,993,0,D:\PythonProjects\llm_eval\test\mbpp_test\391\391_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626693-SeOCLcFAqBAccIP5zzP5
785,mbpp_train,0,540,7802,0,D:\PythonProjects\llm_eval\test\mbpp_train\785\785_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626424-88yupWpthwoat2i4tImk
25,human_eval_test,0,593,6225,0,D:\PythonProjects\llm_eval\test\human_eval_test\25\25_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626470-CakODRqc0OqJq1amf5hU
280,mbpp_test,0,576,3115,0,D:\PythonProjects\llm_eval\test\mbpp_test\280\280_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626657-5ZmO8ln0cDbOwkNJ1Vku
156,human_eval_test,0,462,12893,0,D:\PythonProjects\llm_eval\test\human_eval_test\156\156_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,,,gen-1762626251-oJ1RFRZiSVJOyyksXqPm
131,human_eval_test,0,405,6717,0,D:\PythonProjects\llm_eval\test\human_eval_test\131\131_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626611-XtVxm19CuhU4GVZoxOCD
400,mbpp_test,0,538,8210,0,D:\PythonProjects\llm_eval\test\mbpp_test\400\400_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626583-DyrXTSSPagjiGIYM81D3
787,mbpp_train,0,484,4929,0,D:\PythonProjects\llm_eval\test\mbpp_train\787\787_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626732-wZqwVsnMa59yHrrW3HHA
573,mbpp_validation,0,545,9464,0,D:\PythonProjects\llm_eval\test\mbpp_validation\573\573_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1762626592-Cb6U2G5SblyvLCcMh8vU
