task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
3004,aapp_competition_test,0,970,8414,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3004\3004_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301229-DALUmtF956fNUzkaZ1fe
247,mbpp_test,0,743,4545,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\247\247_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301240-I5JcKXmcO0l9daXbe5uk
426,mbpp_test,0,475,191,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\426\426_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301323-NV22UwY68R6uLjkrDkz3
411,mbpp_test,0,629,6947,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\411\411_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301229-6p8M2mxZp2t7u8gLPVAB
421,mbpp_test,0,1001,4730,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\421\421_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301296-npRqDBFG6KW1qua3WxAV
266,mbpp_test,0,461,152,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\266\266_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301337-5HKhQWtUQiDqn9MgWVLp
573,mbpp_validation,0,4173,545,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\573\573_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301327-rWu6TOX0NBAqk7rPPmSU
3015,aapp_competition_test,0,909,5017,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3015\3015_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301304-KUnR9ARBL2l8UvJpOeiE
589,mbpp_validation,0,785,977,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\589\589_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301340-miFDcqwZewE5eChhJ7JF
255,mbpp_test,0,743,3271,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\255\255_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301325-N5ZAVz3lZLDu4xUJdbyH
3020,aapp_competition_test,0,1267,3217,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3020\3020_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301328-4pM3RGKrWyYYFbSmGZUM
3019,aapp_competition_test,0,807,9220,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3019\3019_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301287-8inQoMOnYUdzgq81s5fm
3024,aapp_competition_test,0,827,1634,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3024\3024_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301346-uREKfg3Adh9pT9ax82OS
264,mbpp_test,0,526,416,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\264\264_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301348-D0hkykPRUuralj3G26Gb
591,mbpp_validation,0,656,723,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\591\591_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301354-KZyW11fMqdi6SN1uINYj
417,mbpp_test,0,863,1762,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\417\417_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301354-x7WfuvOa92gabn64lNrK
3011,aapp_competition_test,0,840,13883,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3011\3011_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301229-WzMVj9MPtPZEuQ3b0CjA
427,mbpp_test,0,824,1500,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\427\427_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301363-ybC8JpjIjW1mYYwoOdsp
252,mbpp_test,0,1701,1581,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\252\252_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301361-5N1IAblUapF5xNy8mBuD
260,mbpp_test,0,854,1039,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\260\260_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301374-0jtKHfuDUf7NPiUu0NtI
428,mbpp_test,0,824,5094,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\428\428_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301340-BzDEGr7a957BY8CoOySJ
267,mbpp_test,0,609,253,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\267\267_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301383-M5tLRw4SLQJJpRgjb1V1
3010,aapp_competition_test,0,1141,18119,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3010\3010_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301243-j3l0hRsRiG9O8DUYQ4Xg
430,mbpp_test,0,507,159,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\430\430_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301393-iEIH59l0aj7WojinK4yI
425,mbpp_test,0,661,1399,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\425\425_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301375-bNToXMoftFwkB2hiNCdV
259,mbpp_test,0,525,437,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\259\259_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301396-aUiRAJMpTperVvoY7lgr
3025,aapp_competition_test,0,1077,3886,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3025\3025_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301368-CfXzAnKDxBMQxlbluYyR
595,mbpp_validation,0,701,318,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\595\595_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301401-2ZWUBVUMFh9o4tsHnARz
590,mbpp_validation,0,912,3789,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\590\590_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301375-AHxXTuec8c7PVUUlIhYs
3014,aapp_competition_test,0,790,5603,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3014\3014_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301359-2VtwIOIYi7oPFut55Xw9
429,mbpp_test,0,793,240,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\429\429_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301401-0RvfVd7etdx0AAuvOg9Q
431,mbpp_test,0,641,204,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\431\431_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301405-gOcbvLJeapkLASJMlSxN
594,mbpp_validation,0,699,559,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\594\594_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301393-7hDaSz3t3ju9FOYg1wKj
269,mbpp_test,0,485,79,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\269\269_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301408-8P2Vfe1LoyjaySgGBlDe
433,mbpp_test,0,697,154,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\433\433_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301411-5RUTAweCUp8OcSFwzITr
262,mbpp_test,0,883,788,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\262\262_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301405-HcvUTnzy9Wy2YnCXvXsd
596,mbpp_validation,0,639,661,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\596\596_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301414-4XyYR0OOVgyjaN8l0z7j
3013,aapp_competition_test,0,841,20944,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3013\3013_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301237-aAPO14VRg1p1SiV3izUZ
268,mbpp_test,0,519,871,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\268\268_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301425-GysSchVmfCZoeItCaTfS
432,mbpp_test,0,757,148,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\432\432_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301421-rT5siXnGdSseqIdrp8qH
3006,aapp_competition_test,0,804,3936,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3006\3006_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301409-ROGcCQBEVbxoLTtnrsEV
600,mbpp_validation,0,638,103,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\600\600_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301435-CFLrSCioAr5RK02ZGg54
435,mbpp_test,0,652,873,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\435\435_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301437-4PtN22Z3EtSxfRtvLvzE
593,mbpp_validation,0,640,8324,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\593\593_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301367-uvkxdM11VmC0mEeEKzAK
273,mbpp_test,0,529,196,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\273\273_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301452-Cjn5R0wpaGsiea86BCEv
434,mbpp_test,0,696,968,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\434\434_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301459-m372jT9ctzAt6W9Galba
598,mbpp_validation,0,971,5121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\598\598_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301450-yfsobIXOFEA9xePliWdc
271,mbpp_test,0,566,6205,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\271\271_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301444-5JSpvs3gwELscmkNijA1
597,mbpp_validation,0,720,599,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\597\597_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301498-TMLMmRLB4ZbNSxMAM6Gk
437,mbpp_test,0,701,208,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\437\437_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301503-QCSlgZDj6orAakSXXR9I
274,mbpp_test,0,612,100,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\274\274_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301502-UOVYuk69NkC3OvvV8Ih3
3033,aapp_competition_test,0,853,8823,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3033\3033_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301421-FpLG7QEZbnZ58lTUWVUR
265,mbpp_test,0,777,1016,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\265\265_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301507-Hlh2PnXTq1YRiuqvHLuN
3009,aapp_competition_test,0,1044,13284,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3009\3009_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301395-5xEy3ke3fIiHVzGY6tMG
3026,aapp_competition_test,0,760,12834,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3026\3026_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301388-1AVabvE71hn6L4so9nVJ
270,mbpp_test,0,630,289,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\270\270_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301518-zjLJyFub2rnr1l5FBbgf
441,mbpp_test,0,468,132,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\441\441_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301522-kaMMiWZREwh7AIu4ddH5
436,mbpp_test,0,488,418,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\436\436_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301517-RM5z20SGAWGQAXzVC7B6
3031,aapp_competition_test,0,800,7022,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3031\3031_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301444-dZR9UM6kyUQQgGzJpP0U
3034,aapp_competition_test,0,1101,883,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3034\3034_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301522-oBRcvqmvSc3I4IOVMJ6D
585,mbpp_validation,0,987,15241,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_validation\585\585_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301408-GXHMLVsBIs1HvTWkRhqK
276,mbpp_test,0,725,1575,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\276\276_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301524-qdSMp8fsBUilV68cvpxJ
279,mbpp_test,0,568,366,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\279\279_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301536-jtEFWYgAPiXoedORppfV
272,mbpp_test,0,515,229,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\272\272_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301541-9GZmZA3R4xiGY6VtZE54
3029,aapp_competition_test,0,798,2070,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3029\3029_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301507-QdMJZX1LGHsHpXcKDUHh
443,mbpp_test,0,617,563,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\443\443_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301538-SVZ0xFIsqux7j1hxPf3q
442,mbpp_test,0,925,287,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\442\442_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301551-PTkt6KFDwSIiwl70ExYj
284,mbpp_test,0,544,248,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\284\284_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301560-hgGhAMoxLAe0uknnOVBo
447,mbpp_test,0,502,224,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\447\447_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301563-KL0IX3HXdlpAxdyuXkOT
439,mbpp_test,0,825,5759,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\439\439_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301527-CEljmk4sYCMPspQMMylr
3038,aapp_competition_test,0,924,6232,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3038\3038_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301527-UGtiOPmrfb4yoQaWnGTb
283,mbpp_test,0,682,867,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\283\283_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301574-0UyrbSWBycVLL3T4WECn
3040,aapp_competition_test,0,666,7936,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3040\3040_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301534-w3uJ18GWKqudsGCjynra
3044,aapp_competition_test,0,690,5166,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3044\3044_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301551-HiZKt5mvYpsiOnsPmPa7
281,mbpp_test,0,706,924,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\281\281_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301588-bfMg63lbPZ05qgoOixZW
446,mbpp_test,0,719,735,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\446\446_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301594-rZXBWGifx13YGjof0RhN
3035,aapp_competition_test,0,910,7506,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3035\3035_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301510-mH9MUksVa9S68opHZxzK
278,mbpp_test,0,746,889,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\278\278_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301601-mBgVbwAPEMd4m2rMc2Q6
3048,aapp_competition_test,0,548,456,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3048\3048_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301595-7E5Bkiti8jMpNQJnVTf5
280,mbpp_test,0,1260,672,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\280\280_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301611-x960CZw16XdVHwEvaRgv
3037,aapp_competition_test,0,762,1537,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3037\3037_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301609-DyfbUqn276uEITWRCJTm
3047,aapp_competition_test,0,1196,1217,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3047\3047_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301623-jZCwYnOR2jyONxU9twp7
440,mbpp_test,0,895,3421,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\440\440_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301609-nqy7sAScOzSV3lH8KiZv
282,mbpp_test,0,596,166,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\282\282_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301638-NGInkVaEQZBeLNf3nv5L
451,mbpp_test,0,579,391,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\451\451_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301642-ue6QrZGX1hZbXB6NfNLe
285,mbpp_test,0,756,1014,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\285\285_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301646-Dc7T9sWXYDuygXzut7mY
452,mbpp_test,0,461,128,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\452\452_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301656-txhB5Bui5AAiv43qp4qX
445,mbpp_test,0,621,142,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_test\445\445_gen_0.sv,xiaomi/mimo-v2-flash:free,stop,,gen-1766301658-Sv8PBerIQukNnEtO4Rao
