problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob002_m2014_q4i,0,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259056-z2q0ctisNMyI3SGfYwAk
Prob002_m2014_q4i,1,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259059-klpfLg8hv07NYTIsUw2a
Prob002_m2014_q4i,3,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259064-dTuHXfOCtCzrjyhxGmNS
Prob002_m2014_q4i,2,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259061-nyES4QgtqrtGgSDXrOD1
Prob002_m2014_q4i,5,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259070-99jP8lqVDJoddRUhnnhc
Prob002_m2014_q4i,4,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259067-6M4OrSWoPiGZZxbqoouD
Prob002_m2014_q4i,7,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259075-dUUjJsU4pLuFrgoUk13X
Prob002_m2014_q4i,6,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259072-tUNQwxIo4BP5LZfWd5ay
Prob002_m2014_q4i,8,291,36,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259078-1aT41BOuB5VSP7JqGZIh
Prob002_m2014_q4i,9,291,40,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob002_m2014_q4i\Prob002_m2014_q4i_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259081-dcawsacarWls8NVyVZjm
Prob039_always_if,0,383,198,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259084-aXYLfRMfs53OuFaWJi1F
Prob039_always_if,1,383,191,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259088-MQGN8rKV36XxED0TKbrd
Prob039_always_if,2,383,190,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259092-Bis5zSMb7kwkL39xH9La
Prob039_always_if,3,383,191,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259096-K64qz0yoWMakl1NQIdG1
Prob039_always_if,4,383,190,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259100-fEoXMEtxzQ3ErDHK5VKu
Prob039_always_if,6,383,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259110-MojPW6IfxJ0beqHjOwIF
Prob039_always_if,5,383,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259106-hEPDZuWrBhMixfJ50ypi
Prob039_always_if,7,383,182,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259113-XAWhTjISFbXLb3CwGpm1
Prob039_always_if,8,383,191,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259117-L417H46e5ojllmTsWCuJ
Prob039_always_if,9,383,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob039_always_if\Prob039_always_if_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259121-PauLBbSIt4vWXPOLz3EC
Prob022_mux2to1,0,334,61,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259124-57DUZlZuO46GUAJ9zFQe
Prob022_mux2to1,1,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259127-gh7wR24YfmC7X5nR2BDo
Prob022_mux2to1,2,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259130-B7AToePRCDPpCSsd7fMG
Prob022_mux2to1,4,334,58,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259135-xUSsAC2Pn8ROMjZjsXjw
Prob022_mux2to1,3,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259133-Kg33mLwiQxji9B3hatkz
Prob022_mux2to1,6,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259140-kqF6kLcHoR0cGPb6W5BW
Prob022_mux2to1,7,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259142-xMryGDDkac6VsVyoq2HH
Prob022_mux2to1,5,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259138-PAlLVqwHmz2VqCLhgz7F
Prob022_mux2to1,8,334,65,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259145-9saboBzDf2v5HacdOCU1
Prob022_mux2to1,9,334,61,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob022_mux2to1\Prob022_mux2to1_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259148-qaYfZLvDWJZcRpuMeEqt
Prob121_2014_q3bfsm,0,456,370,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259151-Gr6r3Z9xx1R0w62fHgxB
Prob121_2014_q3bfsm,1,456,331,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259156-gPFPEf2OW8iG7YU5iuju
Prob121_2014_q3bfsm,4,456,409,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259172-OyV1DWcjnwobjFPU0hXw
Prob121_2014_q3bfsm,2,456,410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259161-J3GTRRcDJwptfnOsQKUz
Prob121_2014_q3bfsm,5,456,331,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259179-kjJo7PvbjBb9DGvz4grj
Prob121_2014_q3bfsm,3,456,328,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259167-GilbByg5j4tZe9Z3z8oR
Prob121_2014_q3bfsm,6,456,410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259184-INzpmv3kaJRpQ4hCEtWc
Prob121_2014_q3bfsm,7,456,416,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259190-Af2KfFijVWl3OunJ63tn
Prob121_2014_q3bfsm,8,456,410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259195-TBkXr74F7NQsC3GKKpFg
Prob121_2014_q3bfsm,9,456,295,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob121_2014_q3bfsm\Prob121_2014_q3bfsm_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259201-0Uoepy02Ho2xYUM5BRF9
Prob017_mux2to1v,2,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259212-V1OnQJp4UAUNiC0i3xOj
Prob017_mux2to1v,0,344,77,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259205-228K5YKVZS5gcqDq9Xkh
Prob017_mux2to1v,1,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259209-wanLgml9BVNWaJn8BaXN
Prob017_mux2to1v,8,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259233-f52ZcNpmi5H7R0ELKEzu
Prob017_mux2to1v,7,344,73,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259225-bivSeV2k2vJhzAXoO0sg
Prob017_mux2to1v,4,344,76,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259218-tMSJzWOb5eNhROooRsJB
Prob017_mux2to1v,6,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259223-ng60WdfyiJfv4Z5FKaup
Prob017_mux2to1v,3,344,76,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259215-i62rx9HsN2avhf5DEck0
Prob017_mux2to1v,5,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259220-hFkmVfGxCchqBjBKJxLA
Prob017_mux2to1v,9,344,80,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob017_mux2to1v\Prob017_mux2to1v_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259236-8VzYDWtgBPiUg5VHQRIb
