problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob140_fsm_hdlc,9,609,624,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob140_fsm_hdlc\Prob140_fsm_hdlc_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381297-HyvqJAnr19s1M1oqZojB
Prob154_fsm_ps2data,1,1171,801,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381325-s824nTnV7T7F7KfZSYC0
Prob154_fsm_ps2data,0,1171,825,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381314-JS5GiSNa1tvZqtAtmNAn
Prob154_fsm_ps2data,2,1171,702,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381338-zTGAwnMJphZEHguG3pZX
Prob154_fsm_ps2data,5,1171,799,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381373-D21RQB5pBsKWHIauhB07
Prob154_fsm_ps2data,3,1171,701,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381353-YFojoBM7roxcx6Yq8b4l
Prob154_fsm_ps2data,6,1171,788,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381384-inaH958bclANzJIuUqcO
Prob154_fsm_ps2data,4,1171,682,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381364-v5exGt8jVaaYVjnjAYUT
Prob154_fsm_ps2data,8,1171,799,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381406-H87s8W7G8UE8ejXR6Kpm
Prob154_fsm_ps2data,9,1171,800,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381418-0UpJu7uCroOr1x3c08Hy
Prob154_fsm_ps2data,7,1171,678,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob154_fsm_ps2data\Prob154_fsm_ps2data_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381397-IyQn3fSOkgdp5KwYWGdx
Prob068_countbcd,0,437,516,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381428-6o8M2058XHqoDGqy9tFn
Prob068_countbcd,3,437,516,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381454-POy6Yq0lIYDchsmQQbpZ
Prob068_countbcd,1,437,621,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381438-50PLx5o9RJKPkMlK33kd
Prob068_countbcd,4,437,516,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381461-xCjlyidtt5J1jp04AuDC
Prob068_countbcd,5,437,559,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381469-gX5xCRsKjY5tMCeK7wWO
Prob068_countbcd,6,437,545,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381477-Pf9Fs8oMnpcScQWACBjf
Prob068_countbcd,2,437,607,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381445-O9wZpJqVOwjE6Zhi4i3n
Prob068_countbcd,7,437,595,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381485-yR4QFUVQnxWGc2RADfhW
Prob068_countbcd,8,437,545,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381493-QPbZal0OSRwfxmrvQA0m
Prob068_countbcd,9,437,599,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob068_countbcd\Prob068_countbcd_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381501-Bcav5Gif4Ik4E2BYf4yo
Prob030_popcount255,1,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381513-bKfpZtKwboAcVzgeblRl
Prob030_popcount255,2,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381519-ceDN7vWjdZQt2hjSnDpl
Prob030_popcount255,0,354,135,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381509-z51DchUuaU8Pc5yojONB
Prob030_popcount255,3,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381523-WwdThQmzIMQwJYnj5QqE
Prob030_popcount255,4,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381527-UbJmRLj9YseZ6wacK04g
Prob030_popcount255,5,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381531-3hh2P9MYXUwV78nsEABf
Prob030_popcount255,6,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381535-OUotQMTsD8ZVHUqNmzKh
Prob030_popcount255,8,354,138,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381546-USpcEfyTj9ONAk0OltqO
Prob030_popcount255,7,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381540-9Z0U6MCw09hO3O3KTVHM
Prob030_popcount255,9,354,136,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob030_popcount255\Prob030_popcount255_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381551-XgunO45luSziBhreM5Mx
Prob131_mt2015_q4,1,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381566-zAC91BLzpUqaSrYsDmLV
Prob131_mt2015_q4,0,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381558-dGU71HcCGFbtGPfrQw5d
Prob131_mt2015_q4,4,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381585-uhSrBK5rQcgNy105cPV5
Prob131_mt2015_q4,3,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381579-RDMozTsqJrUNEMeAFrlD
Prob131_mt2015_q4,7,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381602-MrThlJNcuCbzdoS6R40B
Prob131_mt2015_q4,2,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381572-Rt2lJjdR493XAwdvyBqC
Prob131_mt2015_q4,5,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381591-2716o3lJnhU1spVJJi1R
Prob131_mt2015_q4,6,651,325,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381596-tBbkXMoM7sS1lpiahCbR
Prob131_mt2015_q4,9,651,295,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381617-c9OvobnCZX8JnGNw9fRf
Prob131_mt2015_q4,8,651,487,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob131_mt2015_q4\Prob131_mt2015_q4_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381608-VMTFrAGwVhv43gissIdz
Prob153_gshare,1,970,629,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381635-O2bmNhVdS1RH9aeleYFI
Prob153_gshare,0,970,656,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381624-Pk5neAAdsLI5QKqsRJZO
Prob153_gshare,3,970,752,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381658-1TMUd7fkYcMPeg1qLBjN
Prob153_gshare,2,970,680,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381647-uviWjztS8485TZrSGAdx
Prob153_gshare,6,970,625,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381695-yiCIvoV1aYMh8LV5OnZK
Prob153_gshare,8,970,714,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381717-96iUzxDJVeCmFRBKwtC8
Prob153_gshare,7,970,754,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381705-sOayav7bYHLnzQlPxiPX
Prob153_gshare,9,970,662,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381729-pYwt3480HeOf1QEMIYPL
Prob153_gshare,4,970,661,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381670-L0GXRGc7ZndcloDnyuwP
Prob153_gshare,5,970,756,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob153_gshare\Prob153_gshare_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381681-GgFx5zqnYLrNw3q7PiuV
Prob139_2013_q2bfsm,0,621,897,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381740-gDCVhPh4ymtC1QVvBLGs
Prob139_2013_q2bfsm,1,621,795,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381751-4RZDqEAGU0A9EXY1rJI5
Prob139_2013_q2bfsm,2,621,878,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381763-QhyjiWnB8742R4Rvi8jA
Prob139_2013_q2bfsm,3,621,1028,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381784-EC9FqHTOYIra5nAhMxxb
Prob139_2013_q2bfsm,5,621,851,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381807-7Pe8KW9a7CupPceGP3m7
Prob139_2013_q2bfsm,4,621,920,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381796-rBENF6H7b6VPUyZbg4NG
Prob139_2013_q2bfsm,6,621,818,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381819-iSw53JaOHvm7WkzBGA5m
Prob139_2013_q2bfsm,7,621,941,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381830-WpKpXOw6ITFPZNgO6i84
Prob139_2013_q2bfsm,9,621,776,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381855-af6uWKArepUBEQvSIIIy
Prob139_2013_q2bfsm,8,621,910,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob139_2013_q2bfsm\Prob139_2013_q2bfsm_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381843-UB61QVZ1nIKyhcmisr7b
Prob074_ece241_2014_q4,2,489,248,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381881-5Mdy5hWXXOQAwue76WzM
Prob074_ece241_2014_q4,6,489,301,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381904-7aLLkm7nhFhVqhxQmrYG
Prob074_ece241_2014_q4,1,489,313,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381874-hZwy9fbYczJkIPjybSA3
Prob074_ece241_2014_q4,5,489,261,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob074_ece241_2014_q4\Prob074_ece241_2014_q4_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760381898-Ut0GDTf7fHCnDLF95fBV
