problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob076_always_case,0,429,233,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259558-XLRWVq2amp5kPePjYpmq
Prob076_always_case,1,429,224,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259562-jOHSa5gDEnGopBsMQnx8
Prob076_always_case,2,429,233,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259566-SvEq4RzyZ3zU56Gt3jsY
Prob076_always_case,3,429,222,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259570-ZyHhjzpjuY0wN9L7Qg8Y
Prob076_always_case,5,429,233,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259578-Mii9jLJgMvUzFfd0Telo
Prob076_always_case,4,429,235,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259574-UCBpZQyIKyAEmbQdgIVb
Prob076_always_case,6,429,233,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259582-PPxqXwP3vRbRnSrYAEd4
Prob076_always_case,8,429,224,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259593-BZ8OvxTYmqQ9DkZ7GB09
Prob076_always_case,7,429,226,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259588-THH5G9PU0K7vwjebhiF9
Prob076_always_case,9,429,233,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob076_always_case\Prob076_always_case_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259597-UKK7Itvf1DD5vRY5LTCP
Prob033_ece241_2014_q1c,0,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259601-l4vyjzrTk8LMU98FnIeR
Prob033_ece241_2014_q1c,1,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259605-Lh6NAGz1D4NZzcV9dZTE
Prob033_ece241_2014_q1c,3,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259611-ZHpr2j3wfUE3OqY34V3A
Prob033_ece241_2014_q1c,2,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259608-q7xU6EofccjiOF9uRlxm
Prob033_ece241_2014_q1c,4,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259614-F3xCXKUOCPt4ZnrktvIW
Prob033_ece241_2014_q1c,5,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259617-3Bj9SE2W7cPpkRCBb0gE
Prob033_ece241_2014_q1c,6,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259620-6ZGSoH4hGq6DLmgAkXfG
Prob033_ece241_2014_q1c,7,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259623-mEdyxwvvcxjijfQ9uMPz
Prob033_ece241_2014_q1c,8,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259626-NFNBMmb7uIc80i6Ner6n
Prob033_ece241_2014_q1c,9,366,104,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob033_ece241_2014_q1c\Prob033_ece241_2014_q1c_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259629-gQxxWhSgkSk5igrVNXge
Prob104_mt2015_muxdff,0,532,142,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259632-vRk9wtXdOGaw0sAeiArD
Prob104_mt2015_muxdff,2,532,164,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259639-ouxymtPAfModv29Ca5mK
Prob104_mt2015_muxdff,3,532,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259643-KShoaZgUP0OOhCOsZc6E
Prob104_mt2015_muxdff,1,532,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259636-BqkgORC9ZuwhdmBJZ5at
Prob104_mt2015_muxdff,4,532,170,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259647-AlEtkwPEwlIRJh0ESaJ4
Prob104_mt2015_muxdff,6,532,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259655-sFMbKbUr0O0jUE3UxjjH
Prob104_mt2015_muxdff,7,532,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259658-4wPPdAt1p5Rs4CQiuMIg
Prob104_mt2015_muxdff,5,532,164,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259651-U0MQZHnL6McAiHTZRtMC
Prob104_mt2015_muxdff,8,532,106,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259662-dWQkXt7T3FUgXKDw6w6s
Prob104_mt2015_muxdff,9,532,183,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob104_mt2015_muxdff\Prob104_mt2015_muxdff_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259665-rGuDtPoSVX6M2sAXtRhJ
Prob086_lfsr5,1,515,168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259672-ndWuV5BS8Xo1GKWzUXzc
Prob086_lfsr5,3,515,168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259680-8mbAd8ERanXdUxRGhyz8
Prob086_lfsr5,2,515,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259676-yjNomFhmkhED2GhpmT7j
Prob086_lfsr5,6,515,168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259692-YYuZ9X1XTIQNDHvMAX3R
Prob086_lfsr5,0,515,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259668-P2aWjcofsNFxnRlCjx9E
Prob086_lfsr5,5,515,163,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259688-VSl100N5AfwBmFuZ11e5
Prob086_lfsr5,8,515,220,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259700-c9DSUEak7wyDm1MfUcvS
Prob086_lfsr5,4,515,220,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259684-cOlQRjx9IzTuq19LfiqY
Prob086_lfsr5,7,515,168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259696-n1vilrSNeUXS8ypZDALL
Prob086_lfsr5,9,515,168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob086_lfsr5\Prob086_lfsr5_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259705-Ha3JYHQ74EyqGwn40clj
Prob072_thermostat,0,526,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259710-fzX1hIsk4y51GCk2Ey3X
Prob072_thermostat,4,526,117,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259722-QOKSct88BRL0kXe3wVlQ
Prob072_thermostat,1,526,117,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259712-7E3WluAmwV4BEZLPfdaB
Prob072_thermostat,2,526,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259716-glAUh0OnCVvjbXiLbcP2
Prob072_thermostat,3,526,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259719-2culfTzu2izV0tGjukaO
Prob072_thermostat,7,526,117,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259733-y2lbp9ncYtL2dtaeeO7L
Prob072_thermostat,5,526,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259725-vbr52K7f32YtxZ5vnqw2
Prob072_thermostat,8,526,121,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259736-FN4f2q5cA6i9ubR3BhvE
Prob072_thermostat,6,526,117,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259728-YzL80rnztjkPyKFlt9q4
Prob072_thermostat,9,526,117,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob072_thermostat\Prob072_thermostat_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259739-8nSCqOHx3UGhY4Ee8Ehp
Prob028_m2014_q4a,0,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259742-b6zoIRlz4eRHjxqiVFgd
Prob028_m2014_q4a,2,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259749-JabkwvrNJMNsHv8uE9FE
Prob028_m2014_q4a,1,304,91,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259745-lAeiN3SqTAMduR2SQjkC
Prob028_m2014_q4a,3,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259751-bJH7xXH28H73oUklUDy7
Prob028_m2014_q4a,4,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259754-IsBurRwGeitTpdIbTm9D
Prob028_m2014_q4a,5,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259758-9n5CV8FmCM15HyN4NrFD
Prob028_m2014_q4a,6,304,71,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259762-aWmJEILkCS2DtozIJOf5
Prob028_m2014_q4a,8,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259769-hp2StUE8wbDCSGL81KsL
Prob028_m2014_q4a,7,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259766-Hg0NUHfNUmLC1zjWDweV
Prob028_m2014_q4a,9,304,93,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob028_m2014_q4a\Prob028_m2014_q4a_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259772-SlFQt2sMX3grGZwBXkV5
Prob064_vector3,2,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259782-PRrd482d06IQTAWcSm84
Prob064_vector3,3,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259786-sbwLWdGwws0i0bwvzIvw
Prob064_vector3,4,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259789-KLbPW9scmNMcurx8N0lc
Prob064_vector3,0,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259775-p38P88CBFqt3KTXGwNaP
Prob064_vector3,5,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259793-4GQfvECxKBn8YfFIPbE1
Prob064_vector3,1,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259779-vniqpvZBYUffqZHkBzSa
Prob064_vector3,7,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259800-p40coQqlRTnKu2xGDUiC
Prob064_vector3,6,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259796-nypn9aT4LXb3JRDU9yki
Prob064_vector3,9,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259806-gVur1hZEaqOv6k9YOSqv
Prob064_vector3,8,495,176,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob064_vector3\Prob064_vector3_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259803-fGYqc1Qwr3ISysU2vX5i
Prob016_m2014_q4j,0,331,527,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259810-S3qgQEZ7Qc3ky1QCTIgN
Prob016_m2014_q4j,1,331,522,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259817-MV20SPC4M4yzS6xkS2wD
Prob016_m2014_q4j,2,331,385,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259825-SLfG5nhgb9AtEmutH1hd
Prob016_m2014_q4j,3,331,388,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259831-Q2GRNeqK3J0g5tMgydze
Prob016_m2014_q4j,8,331,527,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259862-jDfPxpvymnvIIMsP5xOZ
Prob016_m2014_q4j,4,331,510,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259837-Zb14cXPeBGWizYisjRG9
Prob016_m2014_q4j,7,331,399,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259856-xZE4qjKa4MvlAYeQlaG1
Prob016_m2014_q4j,5,331,357,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259844-tByKsOBzOyYFQrdCLS8o
Prob016_m2014_q4j,6,331,392,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259849-JuYPVI1vltksTQpDnvVC
Prob016_m2014_q4j,9,331,344,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob016_m2014_q4j\Prob016_m2014_q4j_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259869-1lpzRtShe0RQIhTyWDrz
Prob101_circuit4,0,608,66,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259874-aZTVXiGkydJo8QtzvDEu
Prob101_circuit4,1,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259878-THtkRSeu04KG6fKKtIxS
Prob101_circuit4,5,608,66,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259893-bba8zKDOADJHWhmt5mWY
Prob101_circuit4,2,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259882-xigmihHmTMfzR2V91fGS
