Index,Category,Problem,HDL_File,TB_File,Prompt_File,Compilation,Verification,Overall,Comp_Time,Verif_Time,Processed_At
32,aapp_competition_test,3039,3039_gen_0.sv,3039_testbench.py,3039_prompt.txt,pass,pass,pass,0.06,17.90,2026-01-23T03:50:29.577997
33,aapp_competition_test,3040,3040_gen_0.sv,3040_testbench.py,3040_prompt.txt,pass,pass,pass,0.05,17.43,2026-01-23T03:50:47.551618
34,aapp_competition_test,3041,3041_gen_0.sv,3041_testbench.py,3041_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:51:05.070075
35,aapp_competition_test,3042,3042_gen_0.sv,3042_testbench.py,3042_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:51:05.185695
36,aapp_competition_test,3043,3043_gen_0.sv,3043_testbench.py,3043_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:51:05.270324
37,aapp_competition_test,3044,3044_gen_0.sv,3044_testbench.py,3044_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:51:05.357118
38,aapp_competition_test,3045,3045_gen_0.sv,3045_testbench.py,3045_prompt.txt,pass,fail,verification_failed,0.07,17.41,2026-01-23T03:51:05.448743
39,aapp_competition_test,3046,3046_gen_0.sv,3046_testbench.py,3046_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-23T03:51:22.976315
40,aapp_competition_test,3047,3047_gen_0.sv,3047_testbench.py,3047_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:51:23.047568
41,aapp_competition_test,3048,3048_gen_0.sv,3048_testbench.py,3048_prompt.txt,pass,fail,verification_failed,0.07,16.86,2026-01-23T03:51:23.163448
42,aapp_competition_test,3050,3050_gen_0.sv,3050_testbench.py,3050_prompt.txt,pass,pass,pass,0.09,16.84,2026-01-23T03:51:40.108111
43,aapp_competition_test,3051,3051_gen_0.sv,3051_testbench.py,3051_prompt.txt,pass,fail,verification_failed,0.06,16.75,2026-01-23T03:51:57.071142
44,aapp_competition_test,3052,3052_gen_0.sv,3052_testbench.py,3052_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:52:13.936278
45,aapp_competition_test,3053,3053_gen_0.sv,3053_testbench.py,3053_prompt.txt,pass,fail,verification_failed,0.06,16.42,2026-01-23T03:52:14.049651
46,aapp_competition_test,3054,3054_gen_0.sv,3054_testbench.py,3054_prompt.txt,pass,fail,verification_failed,0.07,16.80,2026-01-23T03:52:30.569874
47,aapp_competition_test,3055,3055_gen_0.sv,3055_testbench.py,3055_prompt.txt,pass,fail,verification_failed,0.09,17.07,2026-01-23T03:52:47.479702
48,aapp_competition_test,3056,3056_gen_0.sv,3056_testbench.py,3056_prompt.txt,pass,fail,verification_failed,0.06,16.83,2026-01-23T03:53:04.686629
49,aapp_competition_test,3057,3057_gen_0.sv,3057_testbench.py,3057_prompt.txt,pass,pass,pass,0.08,16.87,2026-01-23T03:53:21.601475
50,aapp_competition_test,3058,3058_gen_0.sv,3058_testbench.py,3058_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:53:38.592393
51,aapp_competition_test,3059,3059_gen_0.sv,3059_testbench.py,3059_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:53:38.699121
52,aapp_competition_test,3062,3062_gen_0.sv,3062_testbench.py,3062_prompt.txt,pass,pass,pass,0.07,16.50,2026-01-23T03:53:38.790988
53,aapp_competition_test,3063,3063_gen_0.sv,3063_testbench.py,3063_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-23T03:53:55.383151
54,aapp_competition_test,3064,3064_gen_0.sv,3064_testbench.py,3064_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:53:55.476631
55,aapp_competition_test,3066,3066_gen_0.sv,3066_testbench.py,3066_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:53:55.567558
56,aapp_competition_test,3067,3067_gen_0.sv,3067_testbench.py,3067_prompt.txt,pass,fail,verification_failed,0.06,17.04,2026-01-23T03:53:55.665164
57,aapp_competition_test,3069,3069_gen_0.sv,3069_testbench.py,3069_prompt.txt,pass,pass,pass,0.06,16.62,2026-01-23T03:54:12.809188
58,aapp_competition_test,3070,3070_gen_0.sv,3070_testbench.py,3070_prompt.txt,pass,fail,verification_failed,0.07,16.58,2026-01-23T03:54:29.539361
59,aapp_competition_test,3071,3071_gen_0.sv,3071_testbench.py,3071_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:54:46.230054
60,aapp_competition_test,3072,3072_gen_0.sv,3072_testbench.py,3072_prompt.txt,fail,N/A,compilation_failed,1.29,0.00,2026-01-23T03:54:46.336602
61,aapp_competition_test,3073,3073_gen_0.sv,3073_testbench.py,3073_prompt.txt,pass,fail,verification_failed,0.06,16.93,2026-01-23T03:54:47.662644
62,aapp_competition_test,3074,3074_gen_0.sv,3074_testbench.py,3074_prompt.txt,pass,pass,pass,0.06,16.58,2026-01-23T03:55:04.712818
63,aapp_competition_test,3076,3076_gen_0.sv,3076_testbench.py,3076_prompt.txt,pass,pass,pass,0.06,19.81,2026-01-23T03:55:21.399495
64,aapp_competition_test,3078,3078_gen_0.sv,3078_testbench.py,3078_prompt.txt,pass,fail,verification_failed,0.06,16.73,2026-01-23T03:55:41.310326
65,aapp_competition_test,3079,3079_gen_0.sv,3079_testbench.py,3079_prompt.txt,pass,pass,pass,0.08,16.88,2026-01-23T03:55:58.130027
66,aapp_competition_test,3081,3081_gen_0.sv,3081_testbench.py,3081_prompt.txt,pass,fail,verification_failed,0.07,16.96,2026-01-23T03:56:15.127127
67,aapp_competition_test,3082,3082_gen_0.sv,3082_testbench.py,3082_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-23T03:56:32.204675
68,aapp_competition_test,3083,3083_gen_0.sv,3083_testbench.py,3083_prompt.txt,pass,fail,verification_failed,0.07,16.44,2026-01-23T03:56:32.302777
69,aapp_competition_test,3084,3084_gen_0.sv,3084_testbench.py,3084_prompt.txt,pass,pass,pass,0.06,16.82,2026-01-23T03:56:48.858184
70,aapp_competition_test,3085,3085_gen_0.sv,3085_testbench.py,3085_prompt.txt,pass,fail,verification_failed,0.08,16.67,2026-01-23T03:57:05.792184
71,aapp_competition_test,3086,3086_gen_0.sv,3086_testbench.py,3086_prompt.txt,pass,pass,pass,0.07,16.82,2026-01-23T03:57:22.592118
72,aapp_competition_test,3087,3087_gen_0.sv,3087_testbench.py,3087_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:57:39.542656
73,aapp_competition_test,3088,3088_gen_0.sv,3088_testbench.py,3088_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:57:39.641454
74,aapp_competition_test,3089,3089_gen_0.sv,3089_testbench.py,3089_prompt.txt,pass,fail,verification_failed,0.05,16.64,2026-01-23T03:57:39.745073
75,aapp_competition_test,3091,3091_gen_0.sv,3091_testbench.py,3091_prompt.txt,pass,fail,verification_failed,0.08,16.80,2026-01-23T03:57:56.467239
76,aapp_competition_test,3092,3092_gen_0.sv,3092_testbench.py,3092_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:58:13.391320
77,aapp_competition_test,3093,3093_gen_0.sv,3093_testbench.py,3093_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T03:58:13.504873
78,aapp_competition_test,3094,3094_gen_0.sv,3094_testbench.py,3094_prompt.txt,pass,fail,verification_failed,0.07,16.51,2026-01-23T03:58:13.606640
79,aapp_competition_test,3095,3095_gen_0.sv,3095_testbench.py,3095_prompt.txt,pass,fail,verification_failed,0.05,16.52,2026-01-23T03:58:30.234528
80,aapp_competition_test,3096,3096_gen_0.sv,3096_testbench.py,3096_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T03:58:46.837619
81,aapp_competition_test,3097,3097_gen_0.sv,3097_testbench.py,3097_prompt.txt,pass,fail,verification_failed,0.06,16.89,2026-01-23T03:58:46.950754
82,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,pass,pass,pass,0.07,16.69,2026-01-23T03:59:03.924624
83,aapp_competition_test,3099,3099_gen_0.sv,3099_testbench.py,3099_prompt.txt,pass,fail,verification_failed,0.06,16.67,2026-01-23T03:59:20.719216
84,aapp_competition_test,3100,3100_gen_0.sv,3100_testbench.py,3100_prompt.txt,pass,pass,pass,0.07,17.04,2026-01-23T03:59:37.466620
85,aapp_competition_test,3101,3101_gen_0.sv,3101_testbench.py,3101_prompt.txt,pass,fail,verification_failed,0.07,17.39,2026-01-23T03:59:54.621998
86,aapp_competition_test,3102,3102_gen_0.sv,3102_testbench.py,3102_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:00:12.117713
87,aapp_competition_test,3103,3103_gen_0.sv,3103_testbench.py,3103_prompt.txt,pass,pass,pass,0.06,17.50,2026-01-23T04:00:12.231936
88,aapp_competition_test,3104,3104_gen_0.sv,3104_testbench.py,3104_prompt.txt,pass,fail,verification_failed,1.37,26.16,2026-01-23T04:00:29.837024
89,aapp_competition_test,3105,3105_gen_0.sv,3105_testbench.py,3105_prompt.txt,pass,fail,verification_failed,0.07,16.81,2026-01-23T04:00:57.479215
90,aapp_competition_test,3107,3107_gen_0.sv,3107_testbench.py,3107_prompt.txt,pass,fail,verification_failed,0.07,16.63,2026-01-23T04:01:14.409235
91,aapp_competition_test,3108,3108_gen_0.sv,3108_testbench.py,3108_prompt.txt,pass,pass,pass,0.08,16.70,2026-01-23T04:01:31.149775
92,aapp_competition_test,3109,3109_gen_0.sv,3109_testbench.py,3109_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:01:47.982108
93,aapp_competition_test,3110,3110_gen_0.sv,3110_testbench.py,3110_prompt.txt,pass,fail,verification_failed,0.06,16.78,2026-01-23T04:01:48.099297
94,aapp_competition_test,3112,3112_gen_0.sv,3112_testbench.py,3112_prompt.txt,pass,fail,verification_failed,0.08,16.84,2026-01-23T04:02:04.985018
95,aapp_competition_test,3113,3113_gen_0.sv,3113_testbench.py,3113_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:02:21.949439
96,aapp_competition_test,3114,3114_gen_0.sv,3114_testbench.py,3114_prompt.txt,pass,pass,pass,0.06,16.63,2026-01-23T04:02:22.034947
97,aapp_competition_test,3115,3115_gen_0.sv,3115_testbench.py,3115_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:02:38.769837
98,aapp_competition_test,3116,3116_gen_0.sv,3116_testbench.py,3116_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:02:38.888188
99,aapp_competition_test,3117,3117_gen_0.sv,3117_testbench.py,3117_prompt.txt,pass,pass,pass,0.06,16.70,2026-01-23T04:02:39.004837
100,aapp_competition_test,3118,3118_gen_0.sv,3118_testbench.py,3118_prompt.txt,pass,timeout,verification_failed,0.07,307.79,2026-01-23T04:02:55.792561
101,aapp_competition_test,3119,3119_gen_0.sv,3119_testbench.py,3119_prompt.txt,fail,N/A,compilation_failed,0.10,0.00,2026-01-23T04:08:03.694236
102,aapp_competition_test,3120,3120_gen_0.sv,3120_testbench.py,3120_prompt.txt,pass,fail,verification_failed,0.06,18.65,2026-01-23T04:08:03.876158
103,aapp_competition_test,3121,3121_gen_0.sv,3121_testbench.py,3121_prompt.txt,pass,pass,pass,0.07,17.18,2026-01-23T04:08:22.616616
104,aapp_competition_test,3122,3122_gen_0.sv,3122_testbench.py,3122_prompt.txt,pass,pass,pass,0.07,16.55,2026-01-23T04:08:39.916506
105,aapp_competition_test,3123,3123_gen_0.sv,3123_testbench.py,3123_prompt.txt,pass,fail,verification_failed,0.06,17.01,2026-01-23T04:08:56.565000
106,aapp_competition_test,3124,3124_gen_0.sv,3124_testbench.py,3124_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-23T04:09:13.670227
107,aapp_competition_test,3125,3125_gen_0.sv,3125_testbench.py,3125_prompt.txt,pass,fail,verification_failed,0.06,16.74,2026-01-23T04:09:13.758595
108,aapp_competition_test,3127,3127_gen_0.sv,3127_testbench.py,3127_prompt.txt,pass,fail,verification_failed,0.06,16.42,2026-01-23T04:09:30.603997
109,aapp_competition_test,3129,3129_gen_0.sv,3129_testbench.py,3129_prompt.txt,pass,fail,verification_failed,0.08,16.62,2026-01-23T04:09:47.121435
110,aapp_competition_test,3130,3130_gen_0.sv,3130_testbench.py,3130_prompt.txt,pass,fail,verification_failed,0.07,16.62,2026-01-23T04:10:03.843481
111,aapp_competition_test,3131,3131_gen_0.sv,3131_testbench.py,3131_prompt.txt,pass,pass,pass,0.06,16.62,2026-01-23T04:10:20.577956
112,aapp_competition_test,3132,3132_gen_0.sv,3132_testbench.py,3132_prompt.txt,pass,fail,verification_failed,0.07,16.56,2026-01-23T04:10:37.291312
113,aapp_competition_test,3133,3133_gen_0.sv,3133_testbench.py,3133_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:10:53.957358
114,aapp_competition_test,3134,3134_gen_0.sv,3134_testbench.py,3134_prompt.txt,pass,pass,pass,0.05,17.03,2026-01-23T04:10:54.053486
115,aapp_competition_test,3135,3135_gen_0.sv,3135_testbench.py,3135_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:11:11.164374
116,aapp_competition_test,3136,3136_gen_0.sv,3136_testbench.py,3136_prompt.txt,pass,fail,verification_failed,0.06,17.08,2026-01-23T04:11:11.262105
117,aapp_competition_test,3137,3137_gen_0.sv,3137_testbench.py,3137_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:11:28.438812
118,aapp_competition_test,3138,3138_gen_0.sv,3138_testbench.py,3138_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:11:28.543872
119,aapp_competition_test,3139,3139_gen_0.sv,3139_testbench.py,3139_prompt.txt,pass,pass,pass,0.06,16.53,2026-01-23T04:11:28.635475
120,aapp_competition_test,3140,3140_gen_0.sv,3140_testbench.py,3140_prompt.txt,pass,fail,verification_failed,0.05,17.44,2026-01-23T04:11:45.254109
121,aapp_competition_test,3141,3141_gen_0.sv,3141_testbench.py,3141_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:12:02.780789
122,aapp_competition_test,3142,3142_gen_0.sv,3142_testbench.py,3142_prompt.txt,pass,fail,verification_failed,0.06,17.54,2026-01-23T04:12:02.876337
123,aapp_competition_test,3144,3144_gen_0.sv,3144_testbench.py,3144_prompt.txt,pass,pass,pass,0.08,17.53,2026-01-23T04:12:20.512948
124,aapp_competition_test,3145,3145_gen_0.sv,3145_testbench.py,3145_prompt.txt,pass,fail,verification_failed,0.06,24.89,2026-01-23T04:12:38.152887
125,aapp_competition_test,3146,3146_gen_0.sv,3146_testbench.py,3146_prompt.txt,pass,fail,verification_failed,0.07,17.03,2026-01-23T04:13:03.129079
126,aapp_competition_test,3147,3147_gen_0.sv,3147_testbench.py,3147_prompt.txt,pass,fail,verification_failed,0.08,42.45,2026-01-23T04:13:20.257459
127,aapp_competition_test,3148,3148_gen_0.sv,3148_testbench.py,3148_prompt.txt,pass,fail,verification_failed,0.06,16.48,2026-01-23T04:14:02.809532
128,aapp_competition_test,3152,3152_gen_0.sv,3152_testbench.py,3152_prompt.txt,pass,fail,verification_failed,0.05,16.50,2026-01-23T04:14:19.383697
129,aapp_competition_test,3153,3153_gen_0.sv,3153_testbench.py,3153_prompt.txt,pass,fail,verification_failed,0.07,16.42,2026-01-23T04:14:35.988623
130,aapp_competition_test,3154,3154_gen_0.sv,3154_testbench.py,3154_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:14:52.508044
131,aapp_competition_test,3155,3155_gen_0.sv,3155_testbench.py,3155_prompt.txt,pass,fail,verification_failed,0.06,16.80,2026-01-23T04:14:52.602534
132,aapp_competition_test,3158,3158_gen_0.sv,3158_testbench.py,3158_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-23T04:15:09.498548
133,aapp_competition_test,3159,3159_gen_0.sv,3159_testbench.py,3159_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:15:09.592044
134,aapp_competition_test,3161,3161_gen_0.sv,3161_testbench.py,3161_prompt.txt,pass,fail,verification_failed,0.06,16.47,2026-01-23T04:15:09.690870
135,aapp_competition_test,3162,3162_gen_0.sv,3162_testbench.py,3162_prompt.txt,pass,fail,verification_failed,0.05,16.87,2026-01-23T04:15:26.257062
136,aapp_competition_test,3163,3163_gen_0.sv,3163_testbench.py,3163_prompt.txt,pass,pass,pass,0.08,16.70,2026-01-23T04:15:43.215656
137,aapp_competition_test,3164,3164_gen_0.sv,3164_testbench.py,3164_prompt.txt,pass,pass,pass,0.06,21.79,2026-01-23T04:16:00.027306
138,aapp_competition_test,3165,3165_gen_0.sv,3165_testbench.py,3165_prompt.txt,pass,fail,verification_failed,0.07,16.69,2026-01-23T04:16:21.916908
139,aapp_competition_test,3166,3166_gen_0.sv,3166_testbench.py,3166_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:16:38.723834
140,aapp_competition_test,3167,3167_gen_0.sv,3167_testbench.py,3167_prompt.txt,pass,fail,verification_failed,0.06,16.62,2026-01-23T04:16:38.825935
141,aapp_competition_test,3168,3168_gen_0.sv,3168_testbench.py,3168_prompt.txt,pass,fail,verification_failed,0.05,16.86,2026-01-23T04:16:55.539087
142,aapp_competition_test,3169,3169_gen_0.sv,3169_testbench.py,3169_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:17:12.493861
143,aapp_competition_test,3170,3170_gen_0.sv,3170_testbench.py,3170_prompt.txt,pass,fail,verification_failed,0.05,16.45,2026-01-23T04:17:12.595452
144,aapp_competition_test,3171,3171_gen_0.sv,3171_testbench.py,3171_prompt.txt,pass,fail,verification_failed,0.07,27.73,2026-01-23T04:17:29.129214
145,aapp_competition_test,3172,3172_gen_0.sv,3172_testbench.py,3172_prompt.txt,pass,pass,pass,0.07,17.32,2026-01-23T04:17:56.971051
146,aapp_competition_test,3173,3173_gen_0.sv,3173_testbench.py,3173_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:18:14.402454
147,aapp_competition_test,3174,3174_gen_0.sv,3174_testbench.py,3174_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:18:14.497428
148,aapp_competition_test,3175,3175_gen_0.sv,3175_testbench.py,3175_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:18:14.606862
149,aapp_competition_test,3176,3176_gen_0.sv,3176_testbench.py,3176_prompt.txt,pass,fail,verification_failed,0.07,16.61,2026-01-23T04:18:14.700447
150,aapp_competition_test,3177,3177_gen_0.sv,3177_testbench.py,3177_prompt.txt,pass,fail,verification_failed,0.08,16.48,2026-01-23T04:18:31.422743
151,aapp_competition_test,3178,3178_gen_0.sv,3178_testbench.py,3178_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-23T04:18:48.017729
152,aapp_competition_test,3180,3180_gen_0.sv,3180_testbench.py,3180_prompt.txt,pass,fail,verification_failed,0.06,17.16,2026-01-23T04:18:48.133066
153,aapp_competition_test,3181,3181_gen_0.sv,3181_testbench.py,3181_prompt.txt,pass,fail,verification_failed,0.07,16.61,2026-01-23T04:19:05.394117
154,aapp_competition_test,3182,3182_gen_0.sv,3182_testbench.py,3182_prompt.txt,pass,fail,verification_failed,0.06,16.44,2026-01-23T04:19:22.111062
155,aapp_competition_test,3183,3183_gen_0.sv,3183_testbench.py,3183_prompt.txt,pass,fail,verification_failed,0.06,16.38,2026-01-23T04:19:38.644454
156,aapp_competition_test,3184,3184_gen_0.sv,3184_testbench.py,3184_prompt.txt,pass,fail,verification_failed,0.07,17.03,2026-01-23T04:19:55.127980
157,aapp_competition_test,3185,3185_gen_0.sv,3185_testbench.py,3185_prompt.txt,pass,fail,verification_failed,0.08,16.41,2026-01-23T04:20:12.269124
158,aapp_competition_test,3187,3187_gen_0.sv,3187_testbench.py,3187_prompt.txt,pass,pass,pass,0.07,26.39,2026-01-23T04:20:28.794575
159,aapp_competition_test,3188,3188_gen_0.sv,3188_testbench.py,3188_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:20:55.301004
160,aapp_competition_test,3189,3189_gen_0.sv,3189_testbench.py,3189_prompt.txt,pass,timeout,verification_failed,30.10,305.39,2026-01-23T04:20:55.403759
161,aapp_competition_test,3190,3190_gen_0.sv,3190_testbench.py,3190_prompt.txt,pass,fail,verification_failed,0.05,17.09,2026-01-23T04:26:30.941991
162,aapp_competition_test,3191,3191_gen_0.sv,3191_testbench.py,3191_prompt.txt,pass,fail,verification_failed,0.06,17.53,2026-01-23T04:26:48.115944
163,aapp_competition_test,3192,3192_gen_0.sv,3192_testbench.py,3192_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:27:05.755416
164,aapp_competition_test,3193,3193_gen_0.sv,3193_testbench.py,3193_prompt.txt,pass,fail,verification_failed,0.08,16.73,2026-01-23T04:27:05.855658
165,aapp_competition_test,3194,3194_gen_0.sv,3194_testbench.py,3194_prompt.txt,pass,pass,pass,0.05,16.85,2026-01-23T04:27:22.694805
166,aapp_competition_test,3195,3195_gen_0.sv,3195_testbench.py,3195_prompt.txt,pass,fail,verification_failed,0.06,17.04,2026-01-23T04:27:39.642575
167,aapp_competition_test,3196,3196_gen_0.sv,3196_testbench.py,3196_prompt.txt,pass,fail,verification_failed,0.06,17.00,2026-01-23T04:27:56.780874
168,aapp_competition_test,3197,3197_gen_0.sv,3197_testbench.py,3197_prompt.txt,pass,fail,verification_failed,0.06,16.65,2026-01-23T04:28:13.908857
169,aapp_competition_test,3198,3198_gen_0.sv,3198_testbench.py,3198_prompt.txt,pass,fail,verification_failed,0.06,16.67,2026-01-23T04:28:30.649984
170,aapp_competition_test,3199,3199_gen_0.sv,3199_testbench.py,3199_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-23T04:28:47.414595
171,aapp_competition_test,3201,3201_gen_0.sv,3201_testbench.py,3201_prompt.txt,pass,fail,verification_failed,0.06,17.08,2026-01-23T04:28:47.533651
172,aapp_competition_test,3202,3202_gen_0.sv,3202_testbench.py,3202_prompt.txt,pass,timeout,verification_failed,0.06,306.90,2026-01-23T04:29:04.713820
173,aapp_competition_test,3203,3203_gen_0.sv,3203_testbench.py,3203_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-23T04:34:11.715191
