task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
3309,aapp_competition_test,0,758,1518,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3309\3309_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346868-toDcNcpovZuCjFyvjRcu
3548,aapp_competition_test,0,666,746,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3548\3548_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346874-nLrsb1QufvhXyhy9liks
3310,aapp_competition_test,0,930,1796,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3310\3310_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346874-e2o14IurhhYa3ejzewER
3547,aapp_competition_test,0,762,2043,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3547\3547_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346870-Nb7iokcV8tGu6VEdvGPu
3653,aapp_competition_test,0,3345,2168,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3653\3653_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346870-YcpiK9MKtKpYwlRfBpOE
3650,aapp_competition_test,0,843,1879,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3650\3650_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346874-VHSKLMBcp9QS6eTa8QBY
3311,aapp_competition_test,0,976,950,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3311\3311_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346887-GfxWVIxV0I0p8yX6QxHr
3655,aapp_competition_test,0,1856,1734,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3655\3655_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346882-qk1InuAtocY4A5XQMIv9
3552,aapp_competition_test,0,683,908,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3552\3552_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346888-H3adQb5mg3fGJLUTlfpA
748,mbpp_train,0,764,1165,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\748\748_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346887-8ngdkBK9F6Lhb6XZWxeI
752,mbpp_train,0,623,624,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\752\752_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346900-i8b5b1bJP9ZLTPqo9LLe
3308,aapp_competition_test,0,1119,2537,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3308\3308_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346878-JRlyLt1SRyR0qNUTTmTu
3549,aapp_competition_test,0,1484,1276,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3549\3549_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346899-YR0zziUWt2djYVBI7ynS
747,mbpp_train,0,1044,1291,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\747\747_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346895-aWlET0Boak8zjmiVrT5s
3658,aapp_competition_test,0,800,1570,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3658\3658_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346895-U6URVFmFLj0p0cgh9wUN
3314,aapp_competition_test,0,817,1003,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3314\3314_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346905-HURFSw70q9oRi4K3RqCv
754,mbpp_train,0,508,164,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\754\754_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346919-rhMjTLcP3v9nxfL3xPuU
3659,aapp_competition_test,0,785,1585,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3659\3659_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346899-wBeuEpebpdR3XxWgNFlp
3312,aapp_competition_test,0,899,2843,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3312\3312_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346896-b1bJSuTCMRIKLeLCOxCd
3557,aapp_competition_test,0,844,1141,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3557\3557_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346912-f6gPg1GSXOS4RWKtNA4J
3656,aapp_competition_test,0,1203,2067,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3656\3656_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346908-FvjLORkfJa3d8XIEZMtX
3553,aapp_competition_test,0,876,1686,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3553\3553_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346906-2doYRqEiP0BVXukKTiqP
753,mbpp_train,0,757,2380,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\753\753_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346910-ORhkz1L0XcmHz9Xvmctp
3560,aapp_competition_test,0,1047,1537,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3560\3560_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346923-mhgG4BxwzSFBcvxS9Il3
749,mbpp_train,0,1079,597,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\749\749_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346932-KS7yYlRPnoUIQGGHsttj
3315,aapp_competition_test,0,956,1693,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3315\3315_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346922-dBMRx6Irbr2YVjAHLQat
3317,aapp_competition_test,0,650,769,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3317\3317_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346933-b4mM0JaQgtZE2EgOrbyk
3550,aapp_competition_test,0,1148,2983,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3550\3550_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346879-QxrrqJ9YMdroKtodUP14
3654,aapp_competition_test,0,1085,1534,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3654\3654_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346932-CLakINWEXevdadN8fTkN
3316,aapp_competition_test,0,836,1194,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3316\3316_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346911-mua3HV5ukRp1E0zS30um
3660,aapp_competition_test,0,979,2499,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3660\3660_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346916-M9MKieB0AfAMbvg04pzM
757,mbpp_train,0,674,1298,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\757\757_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346948-IbjobkS5nJQPe9qqpoo0
3318,aapp_competition_test,0,894,1363,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3318\3318_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346945-jwKoqeI6MDUuhzUCY6Mr
3563,aapp_competition_test,0,649,1054,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3563\3563_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346951-ueL3f8EXCJuuI3quMvfA
3320,aapp_competition_test,0,606,967,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3320\3320_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346950-4RD25T9v60SIyw4MgabX
3661,aapp_competition_test,0,664,1368,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3661\3661_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346948-Rdwxb0XiYvcLHGcRYXM3
751,mbpp_train,0,723,666,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\751\751_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346968-Aauj7lzn8js5NczeOOOD
3567,aapp_competition_test,0,633,1220,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3567\3567_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346965-l2wLbz6qARhaGwV0wd76
756,mbpp_train,0,689,638,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\756\756_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346942-Gcw4ig0C3VpPnOk5fwLa
3662,aapp_competition_test,0,997,1902,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3662\3662_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346956-e83dShnyeYtDruK5Lmb9
3665,aapp_competition_test,0,849,1189,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3665\3665_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346967-ut8Fa7duRpvG7ZjWpVGd
760,mbpp_train,0,582,122,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\760\760_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346983-r31qdnL4pKwnNogEKTP6
3323,aapp_competition_test,0,900,560,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3323\3323_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346984-XKb11DRIksjqZa839Bam
3562,aapp_competition_test,0,799,1721,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3562\3562_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346947-u47NXGgqupy0svNADJNK
762,mbpp_train,0,372,88,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\762\762_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346993-yqm81n70uwddqqvyaERy
3568,aapp_competition_test,0,1546,1409,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3568\3568_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346985-s8HST1SmtBNMqc2HXkyt
3670,aapp_competition_test,0,860,944,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3670\3670_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346991-YTPYrSgps1Rj7y0XfZql
3313,aapp_competition_test,0,737,1673,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3313\3313_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346964-AItQCM0MD2V0w7VqmJ32
3664,aapp_competition_test,0,772,1373,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3664\3664_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346937-SVtSoCbQV2yaVtX76zLL
3319,aapp_competition_test,0,1227,2912,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3319\3319_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346977-E1TdoVLgxD9yF9D1jjH7
3564,aapp_competition_test,0,1157,2352,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3564\3564_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346982-Ew5NHhDcmmKiu5eJvnFg
3559,aapp_competition_test,0,1214,8587,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3559\3559_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346933-7QrHLRRxTlXu0nnQIvI3
3666,aapp_competition_test,0,981,2698,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3666\3666_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346982-WuT1Ig3MqekF7JdpR2pi
3663,aapp_competition_test,0,1741,1032,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3663\3663_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347005-D2rfNmKYfE6p63S4D228
3322,aapp_competition_test,0,938,1179,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3322\3322_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766346994-bO54ecMY5AZgHH0hzzSk
759,mbpp_train,0,676,1054,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\759\759_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347006-qaps0GFtfrkMKjJShzJW
764,mbpp_train,0,550,664,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\764\764_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347022-epObBJwVSOsfkmoFp01p
3672,aapp_competition_test,0,817,1126,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3672\3672_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347019-ktxFCpLfJFCb6zAJ5Kip
758,mbpp_train,0,927,1572,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\758\758_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347013-JV2GXbqSphAjMO860Xjb
3328,aapp_competition_test,0,642,2918,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3328\3328_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347018-uRLJ9soxSOjac2AuTlAc
3570,aapp_competition_test,0,1069,1888,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3570\3570_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347018-bnfGZlP5QpBV2LA9LJkk
3675,aapp_competition_test,0,3158,1157,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3675\3675_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347044-IgAU47taTmGUwDn39OXN
3569,aapp_competition_test,0,815,1536,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3569\3569_gen_0.sv,mistralai/devstral-2512:free,,,gen-1766347000-hWFrTj7UpRvt3xXXKfSL
3327,aapp_competition_test,0,748,2215,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3327\3327_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347032-SC6XIFaqgFgLLB8YFELe
3667,aapp_competition_test,0,1729,2035,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3667\3667_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347010-SDIz34hw0N3sDOTtE7Vl
3572,aapp_competition_test,0,949,1569,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3572\3572_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347009-xJFJSERzWR7nI7ocr9OH
770,mbpp_train,0,538,419,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\770\770_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347066-YY7ZAlthqPjrO24XNFLO
3326,aapp_competition_test,0,720,1493,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3326\3326_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347052-9BaD3cm04JhPhQR8sfVr
3674,aapp_competition_test,0,833,1068,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3674\3674_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347058-9dnwmhrFvoLHdyNC9gdJ
766,mbpp_train,0,484,195,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\766\766_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347074-rbPu2Ard7eJV3xm7RmCn
3574,aapp_competition_test,0,2911,825,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3574\3574_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347040-Trb8KvY3NroTb0EV9m1c
3673,aapp_competition_test,0,1868,1463,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3673\3673_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347073-DDAkcENFAqfdSylQTGrS
3331,aapp_competition_test,0,954,1227,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3331\3331_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347076-DKiK3xgOwfCUiKTtSowF
3575,aapp_competition_test,0,1765,1765,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3575\3575_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347069-DAIOXWjyubAMhVuce0h1
3577,aapp_competition_test,0,845,260,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3577\3577_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347088-n9cjA4pO8hv0lcGMDV2T
3571,aapp_competition_test,0,3895,3910,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3571\3571_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347057-I9gyKWVUt74XzI5dzuyl
3676,aapp_competition_test,0,916,905,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3676\3676_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347097-dY8molwQlRW8PhfxEtz4
771,mbpp_train,0,671,1692,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\771\771_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347093-dHjaMH6OppTj5najW6d7
3325,aapp_competition_test,0,3214,2269,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3325\3325_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347093-SyNGomzHSRYQhKnwlOkO
767,mbpp_train,0,623,1554,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\767\767_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347101-AkN3BK3NN8mkRMP3g3W8
763,mbpp_train,0,640,1260,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\763\763_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347048-G81dEPghtHwUOaUTZj0J
3573,aapp_competition_test,0,977,1868,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3573\3573_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347096-admsZzayhQUaZZGYOuWa
3335,aapp_competition_test,0,818,881,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3335\3335_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347111-AzPXyGlPdN0icG6d2n3N
3329,aapp_competition_test,0,842,1167,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3329\3329_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347066-L1hviaXf2bVrdgii9dQG
3580,aapp_competition_test,0,784,860,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3580\3580_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347116-hkld7V1drSCqQvBa3eii
773,mbpp_train,0,745,1025,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\773\773_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347119-EiRzQsgS8GidUr3zNZZN
776,mbpp_train,0,648,933,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\776\776_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347126-lJFI4m9D9SpwJjnF4WN9
3680,aapp_competition_test,0,708,1109,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3680\3680_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347118-8djsLeocdatsXjyZN9XU
3677,aapp_competition_test,0,772,1600,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3677\3677_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347125-bCPGmg9VNhmmV9TFUocQ
3578,aapp_competition_test,0,790,1766,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3578\3578_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347124-8qIpwX4aAFG5Yd6lp0ZC
3583,aapp_competition_test,0,535,1106,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3583\3583_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347134-esIF7vvd0irYjW4vj6Zx
3333,aapp_competition_test,0,930,1715,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3333\3333_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347121-97hpgJM1XHOg0RTJDUwO
775,mbpp_train,0,822,215,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\775\775_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347147-AocJrqcKao0fmm9v7dDz
3337,aapp_competition_test,0,1132,1608,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3337\3337_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347131-La6UREzUXMLa1hH91KRQ
3678,aapp_competition_test,0,749,1555,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3678\3678_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347139-r6vIBZiRgzqQctisi3pV
3681,aapp_competition_test,0,892,755,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3681\3681_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347149-dju925hTAKxHBOu2GprE
778,mbpp_train,0,670,834,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\mbpp_train\778\778_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347150-vCrWpoPPtQU3tpmZghl6
3566,aapp_competition_test,0,1492,826,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3566\3566_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347151-7b92YPQYKrFlLZeIqlIm
3338,aapp_competition_test,0,604,1537,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3338\3338_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347147-Hovv9CnkkG97fuBVzuDq
3582,aapp_competition_test,0,859,247,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3582\3582_gen_0.sv,mistralai/devstral-2512:free,,,gen-1766347166-xAPtgoGzaRAmyCJNj2NV
3579,aapp_competition_test,0,834,1768,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\test\aapp_competition_test\3579\3579_gen_0.sv,mistralai/devstral-2512:free,stop,,gen-1766347148-NkUkcycW3MY5Fpe1EqQo
