Index,Category,Problem,HDL_File,TB_File,Prompt_File,Compilation,Verification,Overall,Comp_Time,Verif_Time,Processed_At
17,aapp_competition_test,3018,3018_gen_0.sv,3018_testbench.py,3018_prompt.txt,pass,pass,pass,0.06,18.09,2026-01-21T16:22:28.075081
18,aapp_competition_test,3019,3019_gen_0.sv,3019_testbench.py,3019_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:22:46.249452
19,aapp_competition_test,3021,3021_gen_0.sv,3021_testbench.py,3021_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:22:46.334419
20,aapp_competition_test,3022,3022_gen_0.sv,3022_testbench.py,3022_prompt.txt,pass,pass,pass,0.07,17.31,2026-01-21T16:22:46.420209
21,aapp_competition_test,3023,3023_gen_0.sv,3023_testbench.py,3023_prompt.txt,pass,pass,pass,0.07,17.39,2026-01-21T16:23:03.818424
22,aapp_competition_test,3024,3024_gen_0.sv,3024_testbench.py,3024_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-21T16:23:21.305784
23,aapp_competition_test,3026,3026_gen_0.sv,3026_testbench.py,3026_prompt.txt,pass,fail,verification_failed,0.07,17.06,2026-01-21T16:23:21.377225
24,aapp_competition_test,3027,3027_gen_0.sv,3027_testbench.py,3027_prompt.txt,pass,pass,pass,0.06,18.56,2026-01-21T16:23:38.530462
25,aapp_competition_test,3028,3028_gen_0.sv,3028_testbench.py,3028_prompt.txt,pass,timeout,verification_failed,0.08,307.23,2026-01-21T16:23:57.163991
26,aapp_competition_test,3029,3029_gen_0.sv,3029_testbench.py,3029_prompt.txt,pass,pass,pass,0.11,18.14,2026-01-21T16:29:04.502205
27,aapp_competition_test,3030,3030_gen_0.sv,3030_testbench.py,3030_prompt.txt,pass,fail,verification_failed,0.07,20.71,2026-01-21T16:29:22.820465
28,aapp_competition_test,3031,3031_gen_0.sv,3031_testbench.py,3031_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:29:43.629193
29,aapp_competition_test,3032,3032_gen_0.sv,3032_testbench.py,3032_prompt.txt,pass,pass,pass,0.08,16.79,2026-01-21T16:29:43.722852
30,aapp_competition_test,3033,3033_gen_0.sv,3033_testbench.py,3033_prompt.txt,pass,fail,verification_failed,0.08,17.35,2026-01-21T16:30:00.623139
31,aapp_competition_test,3034,3034_gen_0.sv,3034_testbench.py,3034_prompt.txt,pass,fail,verification_failed,0.06,16.90,2026-01-21T16:30:18.076777
32,aapp_competition_test,3037,3037_gen_0.sv,3037_testbench.py,3037_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:30:35.065743
33,aapp_competition_test,3038,3038_gen_0.sv,3038_testbench.py,3038_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:30:35.146099
34,aapp_competition_test,3039,3039_gen_0.sv,3039_testbench.py,3039_prompt.txt,pass,pass,pass,0.07,16.60,2026-01-21T16:30:35.224704
35,aapp_competition_test,3040,3040_gen_0.sv,3040_testbench.py,3040_prompt.txt,pass,pass,pass,0.06,26.58,2026-01-21T16:30:51.923373
36,aapp_competition_test,3042,3042_gen_0.sv,3042_testbench.py,3042_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:31:18.598204
37,aapp_competition_test,3044,3044_gen_0.sv,3044_testbench.py,3044_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-21T16:31:18.687842
38,aapp_competition_test,3045,3045_gen_0.sv,3045_testbench.py,3045_prompt.txt,pass,pass,pass,0.08,17.09,2026-01-21T16:31:18.792499
39,aapp_competition_test,3046,3046_gen_0.sv,3046_testbench.py,3046_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:31:35.985832
40,aapp_competition_test,3047,3047_gen_0.sv,3047_testbench.py,3047_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:31:36.074828
41,aapp_competition_test,3049,3049_gen_0.sv,3049_testbench.py,3049_prompt.txt,pass,timeout,verification_failed,0.07,307.61,2026-01-21T16:31:36.165437
42,aapp_competition_test,3050,3050_gen_0.sv,3050_testbench.py,3050_prompt.txt,fail,N/A,compilation_failed,0.13,0.00,2026-01-21T16:36:43.872733
43,aapp_competition_test,3051,3051_gen_0.sv,3051_testbench.py,3051_prompt.txt,pass,fail,verification_failed,0.07,18.02,2026-01-21T16:36:44.043309
44,aapp_competition_test,3052,3052_gen_0.sv,3052_testbench.py,3052_prompt.txt,pass,fail,verification_failed,0.06,82.51,2026-01-21T16:37:02.172753
45,aapp_competition_test,3053,3053_gen_0.sv,3053_testbench.py,3053_prompt.txt,pass,pass,pass,0.06,16.50,2026-01-21T16:38:24.776020
46,aapp_competition_test,3054,3054_gen_0.sv,3054_testbench.py,3054_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:38:41.370229
47,aapp_competition_test,3056,3056_gen_0.sv,3056_testbench.py,3056_prompt.txt,pass,pass,pass,0.07,16.65,2026-01-21T16:38:41.452771
48,aapp_competition_test,3057,3057_gen_0.sv,3057_testbench.py,3057_prompt.txt,pass,fail,verification_failed,0.06,17.10,2026-01-21T16:38:58.195582
49,aapp_competition_test,3058,3058_gen_0.sv,3058_testbench.py,3058_prompt.txt,pass,fail,verification_failed,0.07,16.45,2026-01-21T16:39:15.390281
50,aapp_competition_test,3060,3060_gen_0.sv,3060_testbench.py,3060_prompt.txt,pass,pass,pass,0.06,16.42,2026-01-21T16:39:31.940817
51,aapp_competition_test,3063,3063_gen_0.sv,3063_testbench.py,3063_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:39:48.454325
52,aapp_competition_test,3065,3065_gen_0.sv,3065_testbench.py,3065_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:39:48.547856
53,aapp_competition_test,3066,3066_gen_0.sv,3066_testbench.py,3066_prompt.txt,pass,fail,verification_failed,0.06,16.68,2026-01-21T16:39:48.637494
54,aapp_competition_test,3067,3067_gen_0.sv,3067_testbench.py,3067_prompt.txt,pass,timeout,verification_failed,0.07,305.53,2026-01-21T16:40:05.400302
55,aapp_competition_test,3068,3068_gen_0.sv,3068_testbench.py,3068_prompt.txt,pass,fail,verification_failed,0.06,16.45,2026-01-21T16:45:11.021904
56,aapp_competition_test,3069,3069_gen_0.sv,3069_testbench.py,3069_prompt.txt,pass,pass,pass,0.06,16.49,2026-01-21T16:45:27.563761
57,aapp_competition_test,3070,3070_gen_0.sv,3070_testbench.py,3070_prompt.txt,pass,fail,verification_failed,0.06,16.93,2026-01-21T16:45:44.141994
58,aapp_competition_test,3071,3071_gen_0.sv,3071_testbench.py,3071_prompt.txt,pass,fail,verification_failed,0.06,17.37,2026-01-21T16:46:01.152447
59,aapp_competition_test,3072,3072_gen_0.sv,3072_testbench.py,3072_prompt.txt,fail,N/A,compilation_failed,2.05,0.00,2026-01-21T16:46:18.599793
60,aapp_competition_test,3073,3073_gen_0.sv,3073_testbench.py,3073_prompt.txt,pass,pass,pass,0.07,16.44,2026-01-21T16:46:20.671539
61,aapp_competition_test,3076,3076_gen_0.sv,3076_testbench.py,3076_prompt.txt,pass,pass,pass,0.08,16.68,2026-01-21T16:46:37.207378
62,aapp_competition_test,3077,3077_gen_0.sv,3077_testbench.py,3077_prompt.txt,pass,fail,verification_failed,0.07,16.63,2026-01-21T16:46:53.985973
63,aapp_competition_test,3078,3078_gen_0.sv,3078_testbench.py,3078_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:47:10.716492
64,aapp_competition_test,3079,3079_gen_0.sv,3079_testbench.py,3079_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-21T16:47:10.810389
65,aapp_competition_test,3080,3080_gen_0.sv,3080_testbench.py,3080_prompt.txt,pass,fail,verification_failed,0.07,16.89,2026-01-21T16:47:10.920632
66,aapp_competition_test,3081,3081_gen_0.sv,3081_testbench.py,3081_prompt.txt,pass,fail,verification_failed,0.07,16.40,2026-01-21T16:47:27.907250
67,aapp_competition_test,3082,3082_gen_0.sv,3082_testbench.py,3082_prompt.txt,pass,pass,pass,0.07,16.64,2026-01-21T16:47:44.409237
68,aapp_competition_test,3083,3083_gen_0.sv,3083_testbench.py,3083_prompt.txt,pass,fail,verification_failed,0.08,19.78,2026-01-21T16:48:01.143677
69,aapp_competition_test,3084,3084_gen_0.sv,3084_testbench.py,3084_prompt.txt,pass,fail,verification_failed,0.07,16.43,2026-01-21T16:48:21.054110
70,aapp_competition_test,3085,3085_gen_0.sv,3085_testbench.py,3085_prompt.txt,pass,pass,pass,0.08,16.64,2026-01-21T16:48:37.597258
71,aapp_competition_test,3086,3086_gen_0.sv,3086_testbench.py,3086_prompt.txt,pass,pass,pass,0.07,17.10,2026-01-21T16:48:54.364978
72,aapp_competition_test,3087,3087_gen_0.sv,3087_testbench.py,3087_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-21T16:49:11.572094
73,aapp_competition_test,3088,3088_gen_0.sv,3088_testbench.py,3088_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-21T16:49:11.657362
74,aapp_competition_test,3090,3090_gen_0.sv,3090_testbench.py,3090_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:49:11.749632
75,aapp_competition_test,3092,3092_gen_0.sv,3092_testbench.py,3092_prompt.txt,fail,N/A,compilation_failed,0.05,0.00,2026-01-21T16:49:11.850593
76,aapp_competition_test,3095,3095_gen_0.sv,3095_testbench.py,3095_prompt.txt,pass,pass,pass,0.06,16.70,2026-01-21T16:49:11.939515
77,aapp_competition_test,3097,3097_gen_0.sv,3097_testbench.py,3097_prompt.txt,pass,pass,pass,0.06,16.61,2026-01-21T16:49:28.731317
78,aapp_competition_test,3098,3098_gen_0.sv,3098_testbench.py,3098_prompt.txt,pass,pass,pass,0.07,16.57,2026-01-21T16:49:45.443731
79,aapp_competition_test,3099,3099_gen_0.sv,3099_testbench.py,3099_prompt.txt,pass,fail,verification_failed,0.06,16.91,2026-01-21T16:50:02.131985
80,aapp_competition_test,3100,3100_gen_0.sv,3100_testbench.py,3100_prompt.txt,pass,pass,pass,0.06,16.45,2026-01-21T16:50:19.132980
81,aapp_competition_test,3101,3101_gen_0.sv,3101_testbench.py,3101_prompt.txt,pass,fail,verification_failed,0.07,16.44,2026-01-21T16:50:35.671454
82,aapp_competition_test,3102,3102_gen_0.sv,3102_testbench.py,3102_prompt.txt,pass,fail,verification_failed,0.07,17.63,2026-01-21T16:50:52.223399
83,aapp_competition_test,3103,3103_gen_0.sv,3103_testbench.py,3103_prompt.txt,pass,pass,pass,0.08,17.56,2026-01-21T16:51:09.957993
84,aapp_competition_test,3104,3104_gen_0.sv,3104_testbench.py,3104_prompt.txt,pass,pass,pass,0.07,17.62,2026-01-21T16:51:27.638191
85,aapp_competition_test,3106,3106_gen_0.sv,3106_testbench.py,3106_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-21T16:51:45.365050
86,aapp_competition_test,3107,3107_gen_0.sv,3107_testbench.py,3107_prompt.txt,pass,pass,pass,0.07,16.81,2026-01-21T16:51:45.481581
87,aapp_competition_test,3108,3108_gen_0.sv,3108_testbench.py,3108_prompt.txt,pass,pass,pass,0.08,17.42,2026-01-21T16:52:02.387753
88,aapp_competition_test,3109,3109_gen_0.sv,3109_testbench.py,3109_prompt.txt,pass,fail,verification_failed,0.06,16.91,2026-01-21T16:52:19.925232
89,aapp_competition_test,3110,3110_gen_0.sv,3110_testbench.py,3110_prompt.txt,pass,fail,verification_failed,0.06,16.93,2026-01-21T16:52:36.942453
90,aapp_competition_test,3111,3111_gen_0.sv,3111_testbench.py,3111_prompt.txt,pass,pass,pass,0.07,16.96,2026-01-21T16:52:53.967235
91,aapp_competition_test,3112,3112_gen_0.sv,3112_testbench.py,3112_prompt.txt,pass,fail,verification_failed,0.09,16.99,2026-01-21T16:53:11.039446
92,aapp_competition_test,3113,3113_gen_0.sv,3113_testbench.py,3113_prompt.txt,pass,pass,pass,0.07,16.96,2026-01-21T16:53:28.160349
93,aapp_competition_test,3114,3114_gen_0.sv,3114_testbench.py,3114_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-21T16:53:45.228404
94,aapp_competition_test,3115,3115_gen_0.sv,3115_testbench.py,3115_prompt.txt,pass,pass,pass,0.08,17.21,2026-01-21T16:53:45.348046
95,aapp_competition_test,3117,3117_gen_0.sv,3117_testbench.py,3117_prompt.txt,pass,fail,verification_failed,0.06,17.12,2026-01-21T16:54:02.682069
96,aapp_competition_test,3118,3118_gen_0.sv,3118_testbench.py,3118_prompt.txt,pass,pass,pass,0.08,16.63,2026-01-21T16:54:19.907661
97,aapp_competition_test,3119,3119_gen_0.sv,3119_testbench.py,3119_prompt.txt,pass,fail,verification_failed,0.06,16.92,2026-01-21T16:54:36.643834
98,aapp_competition_test,3121,3121_gen_0.sv,3121_testbench.py,3121_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:54:53.652503
99,aapp_competition_test,3122,3122_gen_0.sv,3122_testbench.py,3122_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T16:54:53.761078
100,aapp_competition_test,3123,3123_gen_0.sv,3123_testbench.py,3123_prompt.txt,pass,pass,pass,0.06,17.21,2026-01-21T16:54:53.880464
101,aapp_competition_test,3124,3124_gen_0.sv,3124_testbench.py,3124_prompt.txt,pass,pass,pass,0.07,16.71,2026-01-21T16:55:11.187811
102,aapp_competition_test,3125,3125_gen_0.sv,3125_testbench.py,3125_prompt.txt,pass,pass,pass,0.07,16.99,2026-01-21T16:55:28.004757
103,aapp_competition_test,3127,3127_gen_0.sv,3127_testbench.py,3127_prompt.txt,pass,fail,verification_failed,0.06,18.20,2026-01-21T16:55:45.107995
104,aapp_competition_test,3128,3128_gen_0.sv,3128_testbench.py,3128_prompt.txt,pass,fail,verification_failed,0.06,17.27,2026-01-21T16:56:03.403383
105,aapp_competition_test,3129,3129_gen_0.sv,3129_testbench.py,3129_prompt.txt,pass,pass,pass,0.06,17.29,2026-01-21T16:56:20.775513
106,aapp_competition_test,3130,3130_gen_0.sv,3130_testbench.py,3130_prompt.txt,pass,pass,pass,0.07,17.06,2026-01-21T16:56:38.169162
107,aapp_competition_test,3131,3131_gen_0.sv,3131_testbench.py,3131_prompt.txt,pass,pass,pass,0.07,17.21,2026-01-21T16:56:55.332234
108,aapp_competition_test,3132,3132_gen_0.sv,3132_testbench.py,3132_prompt.txt,pass,pass,pass,0.07,17.17,2026-01-21T16:57:12.650075
109,aapp_competition_test,3133,3133_gen_0.sv,3133_testbench.py,3133_prompt.txt,pass,fail,verification_failed,0.06,17.91,2026-01-21T16:57:29.931012
110,aapp_competition_test,3134,3134_gen_0.sv,3134_testbench.py,3134_prompt.txt,pass,pass,pass,0.10,18.97,2026-01-21T16:57:47.941415
111,aapp_competition_test,3135,3135_gen_0.sv,3135_testbench.py,3135_prompt.txt,pass,pass,pass,0.08,17.65,2026-01-21T16:58:07.053147
112,aapp_competition_test,3136,3136_gen_0.sv,3136_testbench.py,3136_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:58:24.824143
113,aapp_competition_test,3137,3137_gen_0.sv,3137_testbench.py,3137_prompt.txt,pass,pass,pass,0.07,17.49,2026-01-21T16:58:24.927719
114,aapp_competition_test,3139,3139_gen_0.sv,3139_testbench.py,3139_prompt.txt,pass,pass,pass,0.07,17.31,2026-01-21T16:58:42.528892
115,aapp_competition_test,3141,3141_gen_0.sv,3141_testbench.py,3141_prompt.txt,pass,pass,pass,0.06,18.09,2026-01-21T16:58:59.952664
116,aapp_competition_test,3142,3142_gen_0.sv,3142_testbench.py,3142_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T16:59:18.139080
117,aapp_competition_test,3144,3144_gen_0.sv,3144_testbench.py,3144_prompt.txt,pass,pass,pass,0.07,24.00,2026-01-21T16:59:18.239958
118,aapp_competition_test,3145,3145_gen_0.sv,3145_testbench.py,3145_prompt.txt,pass,pass,pass,0.06,19.11,2026-01-21T16:59:42.345135
119,aapp_competition_test,3146,3146_gen_0.sv,3146_testbench.py,3146_prompt.txt,pass,fail,verification_failed,0.07,19.28,2026-01-21T17:00:01.555396
120,aapp_competition_test,3147,3147_gen_0.sv,3147_testbench.py,3147_prompt.txt,pass,fail,verification_failed,0.06,29.61,2026-01-21T17:00:20.950353
121,aapp_competition_test,3148,3148_gen_0.sv,3148_testbench.py,3148_prompt.txt,pass,pass,pass,0.08,19.11,2026-01-21T17:00:50.666650
122,aapp_competition_test,3149,3149_gen_0.sv,3149_testbench.py,3149_prompt.txt,pass,fail,verification_failed,0.06,26.75,2026-01-21T17:01:09.910121
123,aapp_competition_test,3151,3151_gen_0.sv,3151_testbench.py,3151_prompt.txt,pass,pass,pass,0.07,17.14,2026-01-21T17:01:36.765632
124,aapp_competition_test,3153,3153_gen_0.sv,3153_testbench.py,3153_prompt.txt,pass,fail,verification_failed,0.06,17.71,2026-01-21T17:01:54.031359
125,aapp_competition_test,3155,3155_gen_0.sv,3155_testbench.py,3155_prompt.txt,pass,pass,pass,0.07,17.20,2026-01-21T17:02:11.849727
126,aapp_competition_test,3156,3156_gen_0.sv,3156_testbench.py,3156_prompt.txt,pass,fail,verification_failed,0.07,17.19,2026-01-21T17:02:29.155776
127,aapp_competition_test,3157,3157_gen_0.sv,3157_testbench.py,3157_prompt.txt,pass,pass,pass,0.06,18.83,2026-01-21T17:02:46.458552
128,aapp_competition_test,3160,3160_gen_0.sv,3160_testbench.py,3160_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T17:03:05.392496
129,aapp_competition_test,3161,3161_gen_0.sv,3161_testbench.py,3161_prompt.txt,pass,pass,pass,0.07,17.08,2026-01-21T17:03:05.492485
130,aapp_competition_test,3162,3162_gen_0.sv,3162_testbench.py,3162_prompt.txt,pass,pass,pass,0.07,16.85,2026-01-21T17:03:22.683661
131,aapp_competition_test,3163,3163_gen_0.sv,3163_testbench.py,3163_prompt.txt,pass,pass,pass,0.06,17.52,2026-01-21T17:03:39.643784
132,aapp_competition_test,3164,3164_gen_0.sv,3164_testbench.py,3164_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T17:03:57.291795
133,aapp_competition_test,3165,3165_gen_0.sv,3165_testbench.py,3165_prompt.txt,pass,fail,verification_failed,0.07,17.24,2026-01-21T17:03:57.391913
134,aapp_competition_test,3166,3166_gen_0.sv,3166_testbench.py,3166_prompt.txt,pass,pass,pass,0.07,16.72,2026-01-21T17:04:14.751606
135,aapp_competition_test,3168,3168_gen_0.sv,3168_testbench.py,3168_prompt.txt,pass,fail,verification_failed,0.07,16.60,2026-01-21T17:04:31.579082
136,aapp_competition_test,3169,3169_gen_0.sv,3169_testbench.py,3169_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:04:48.289510
137,aapp_competition_test,3170,3170_gen_0.sv,3170_testbench.py,3170_prompt.txt,pass,fail,verification_failed,0.06,16.90,2026-01-21T17:04:48.409584
138,aapp_competition_test,3171,3171_gen_0.sv,3171_testbench.py,3171_prompt.txt,pass,fail,verification_failed,0.06,16.78,2026-01-21T17:05:05.408615
139,aapp_competition_test,3172,3172_gen_0.sv,3172_testbench.py,3172_prompt.txt,pass,fail,verification_failed,0.06,16.75,2026-01-21T17:05:22.292569
140,aapp_competition_test,3173,3173_gen_0.sv,3173_testbench.py,3173_prompt.txt,pass,fail,verification_failed,0.07,16.92,2026-01-21T17:05:39.166931
141,aapp_competition_test,3174,3174_gen_0.sv,3174_testbench.py,3174_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:05:56.208670
142,aapp_competition_test,3175,3175_gen_0.sv,3175_testbench.py,3175_prompt.txt,pass,fail,verification_failed,0.07,18.06,2026-01-21T17:05:56.329831
143,aapp_competition_test,3176,3176_gen_0.sv,3176_testbench.py,3176_prompt.txt,pass,pass,pass,0.07,17.02,2026-01-21T17:06:14.504121
144,aapp_competition_test,3177,3177_gen_0.sv,3177_testbench.py,3177_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:06:31.626900
145,aapp_competition_test,3179,3179_gen_0.sv,3179_testbench.py,3179_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:06:31.740149
146,aapp_competition_test,3180,3180_gen_0.sv,3180_testbench.py,3180_prompt.txt,pass,fail,verification_failed,0.06,17.14,2026-01-21T17:06:31.860257
147,aapp_competition_test,3181,3181_gen_0.sv,3181_testbench.py,3181_prompt.txt,pass,pass,pass,0.07,17.41,2026-01-21T17:06:49.109306
148,aapp_competition_test,3184,3184_gen_0.sv,3184_testbench.py,3184_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T17:07:06.637496
149,aapp_competition_test,3186,3186_gen_0.sv,3186_testbench.py,3186_prompt.txt,pass,pass,pass,0.07,17.01,2026-01-21T17:07:06.740460
150,aapp_competition_test,3187,3187_gen_0.sv,3187_testbench.py,3187_prompt.txt,pass,pass,pass,0.07,16.53,2026-01-21T17:07:23.875745
151,aapp_competition_test,3188,3188_gen_0.sv,3188_testbench.py,3188_prompt.txt,fail,N/A,compilation_failed,0.08,0.00,2026-01-21T17:07:40.512798
152,aapp_competition_test,3189,3189_gen_0.sv,3189_testbench.py,3189_prompt.txt,pass,pass,pass,0.06,16.75,2026-01-21T17:07:40.627097
153,aapp_competition_test,3190,3190_gen_0.sv,3190_testbench.py,3190_prompt.txt,pass,pass,pass,0.06,17.24,2026-01-21T17:07:57.474039
154,aapp_competition_test,3191,3191_gen_0.sv,3191_testbench.py,3191_prompt.txt,pass,pass,pass,0.08,16.76,2026-01-21T17:08:14.811480
155,aapp_competition_test,3192,3192_gen_0.sv,3192_testbench.py,3192_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:08:31.692988
156,aapp_competition_test,3193,3193_gen_0.sv,3193_testbench.py,3193_prompt.txt,pass,pass,pass,0.07,16.69,2026-01-21T17:08:31.806776
157,aapp_competition_test,3194,3194_gen_0.sv,3194_testbench.py,3194_prompt.txt,pass,pass,pass,0.05,16.68,2026-01-21T17:08:48.604723
158,aapp_competition_test,3195,3195_gen_0.sv,3195_testbench.py,3195_prompt.txt,fail,N/A,compilation_failed,0.06,0.00,2026-01-21T17:09:05.393328
159,aapp_competition_test,3196,3196_gen_0.sv,3196_testbench.py,3196_prompt.txt,pass,fail,verification_failed,0.08,17.23,2026-01-21T17:09:05.493490
160,aapp_competition_test,3198,3198_gen_0.sv,3198_testbench.py,3198_prompt.txt,fail,N/A,compilation_failed,0.07,0.00,2026-01-21T17:09:22.845535
161,aapp_competition_test,3199,3199_gen_0.sv,3199_testbench.py,3199_prompt.txt,pass,fail,verification_failed,0.06,16.73,2026-01-21T17:09:22.962850
162,aapp_competition_test,3200,3200_gen_0.sv,3200_testbench.py,3200_prompt.txt,pass,fail,verification_failed,0.08,16.96,2026-01-21T17:09:39.786150
163,aapp_competition_test,3201,3201_gen_0.sv,3201_testbench.py,3201_prompt.txt,pass,pass,pass,0.07,18.14,2026-01-21T17:09:56.877331
164,aapp_competition_test,3202,3202_gen_0.sv,3202_testbench.py,3202_prompt.txt,pass,pass,pass,0.06,19.08,2026-01-21T17:10:15.149797
165,aapp_competition_test,3203,3203_gen_0.sv,3203_testbench.py,3203_prompt.txt,pass,fail,verification_failed,0.06,16.75,2026-01-21T17:10:34.327832
166,aapp_competition_test,3204,3204_gen_0.sv,3204_testbench.py,3204_prompt.txt,pass,pass,pass,0.07,18.76,2026-01-21T17:10:51.185437
167,aapp_competition_test,3205,3205_gen_0.sv,3205_testbench.py,3205_prompt.txt,pass,pass,pass,0.08,20.78,2026-01-21T17:11:10.057957
168,aapp_competition_test,3207,3207_gen_0.sv,3207_testbench.py,3207_prompt.txt,pass,fail,verification_failed,0.08,17.48,2026-01-21T17:11:30.962014
169,aapp_competition_test,3208,3208_gen_0.sv,3208_testbench.py,3208_prompt.txt,pass,fail,verification_failed,0.06,17.91,2026-01-21T17:11:48.566553
170,aapp_competition_test,3209,3209_gen_0.sv,3209_testbench.py,3209_prompt.txt,pass,fail,verification_failed,0.06,17.84,2026-01-21T17:12:06.576044
171,aapp_competition_test,3210,3210_gen_0.sv,3210_testbench.py,3210_prompt.txt,pass,timeout,verification_failed,0.07,305.51,2026-01-21T17:12:24.515626
172,aapp_competition_test,3211,3211_gen_0.sv,3211_testbench.py,3211_prompt.txt,fail,N/A,compilation_failed,0.11,0.00,2026-01-21T17:17:30.139331
173,aapp_competition_test,3212,3212_gen_0.sv,3212_testbench.py,3212_prompt.txt,pass,fail,verification_failed,0.08,27.33,2026-01-21T17:17:30.295663
174,aapp_competition_test,3213,3213_gen_0.sv,3213_testbench.py,3213_prompt.txt,pass,pass,pass,0.07,17.19,2026-01-21T17:17:57.740934
175,aapp_competition_test,3214,3214_gen_0.sv,3214_testbench.py,3214_prompt.txt,pass,pass,pass,0.06,16.85,2026-01-21T17:18:15.054043
